Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
NISSAN,X Trail 2007,2.0 dCi 2x4 110kW,M6,1995,Diesel,8.4,5.9,6.8,33.6,47.9,41.5,179,1485,72.2,0.213,,0.174,0.195,0.001
NISSAN,Patrol,3.0 DI ,5MT,2953,Diesel,14.1,9.2,10.9,20,30.7,25.9,288,2380,73.5,0.22,,0.33,0.37,0.06
NISSAN,Patrol,3.0 DI,4AT,2953,Diesel,14.3,10.3,11.8,19.8,27.4,23.9,313,2579,71.8,0.03,,0.31,0.32,0.05
NISSAN,Pathfinder,2.5 dCi 4x4,M6,2488,Diesel,12,8.5,9.8,23.5,33.2,28.8,264,2140,71,0.111,,0.309,0.338,0.002
NISSAN,Pathfinder,2.5 dCi 4x4,A5,2488,Diesel,12.9,8.7,10.2,21.9,32.5,27.7,276,2225,70,0.076,,0.361,0.39,0.006
NISSAN,Qashqai,1.6 2WD,M5,1598,Petrol,8.4,5.7,6.7,33.6,49.6,42.2,159,1370,70,0.236,0.062,0.026,,
NISSAN,Qashqai,2.0 2WD,M6,1997,Petrol,10.7,6.6,8.1,26.4,42.8,34.9,192,1657,71,0.211,0.028,0.011,,
NISSAN,Qashqai,2.0 2WD,CVT,1997,Petrol,10.4,6.4,7.9,27.2,44.1,35.8,189,1615,68,0.324,0.044,0.018,,
NISSAN,Qashqai,2.0 4WD,M6,1997,Petrol,11,6.9,8.4,25.7,40.9,33.6,199,1721,71,0.264,0.028,0.016,,
NISSAN,Qashqai,2.0 4WD,CVT,1997,Petrol,10.7,6.9,8.3,26.4,40.9,34,198,1701,69,0.228,0.054,0.02,,
NISSAN,Qashqai,1.5 dCi,M6,1461,Diesel,6,4.8,5.2,47.1,58.9,54.3,139,1135,69,0.206,,0.192,0.215,0.022
NISSAN,Qashqai,2.0 dCi 2x4,M6,1995,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,174,1440,71,0.359,,0.131,0.164,0.001
NISSAN,Qashqai,2.0 dCi 4x4,M6,1995,Diesel,8.7,5.9,6.9,32.5,47.9,40.9,184,1507,71,0.274,,0.159,0.186,0
NISSAN,Qashqai,2.0 dCi 4x4,A6,1995,Diesel,10.1,6.5,7.8,28,43.5,36.2,208,1703,68,0.221,,0.177,0.206,0.001
NISSAN,Primastar,2.0 dCi SWB/LWB,M6,1995,Diesel,10.2,7.4,8.4,27.7,39.2,33.6,224,1835,72.1,0.199,,0.344,0.37,0.035
NISSAN,Primastar,2.0 dCi SWB/LWB Quickshift,M6,1995,Diesel,9.1,7.4,8,31,38.2,35.3,213,1746,68.5,0.255,,0.365,0.386,0.042
NISSAN,Primastar,2.5 dCi SWB/LWB,M6,2464,Diesel,10.5,7.7,8.8,26.9,36.7,32.1,232,1920,74.4,0.483,,0.355,0.396,0.002
PERODUA,Myvi,SX Myvi,M5,1298,Petrol,7.5,4.8,5.8,37.7,58.8,48.7,137,1187,68.6,0.558,0.055,0.002,,
PERODUA,Myvi,EZ Myvi,A4,1298,Petrol,8.6,5.2,6.4,32.8,54.3,44.1,151,1311,69.5,0.452,0.06,0.001,,
PERODUA,Myvi,Ezi Myvi,A4,1298,Petrol,8.6,5.2,6.4,32.8,54.3,44.1,151,1311,69.5,0.452,0.06,0.001,,
PERODUA,Myvi,Sxi Myvi,M5,1298,Petrol,7.5,4.8,5.8,37.7,58.8,48.7,137,1187,68.6,0.558,0.055,0.002,,
PEUGEOT,107,1.0 (68 bhp),M5,998,Petrol,5.5,4.1,4.6,51.3,68.8,61.4,108,942,70,0.37,0.05,0.01,,
PEUGEOT,107,1.0 (68 bhp) 3 door,A5,998,Petrol,5.5,4.1,4.6,51.3,68.8,61.4,108,942,72,0.35,0.05,0.03,,
PEUGEOT,107,1.0 (68 bhp) 5 door,A5,998,Petrol,5.5,4.1,4.6,51.3,68.8,61.4,109,942,72,0.35,0.05,0.03,,
PEUGEOT,1007,1.4 (75 bhp),M5,1360,Petrol,8.6,5.2,6.5,32.8,54.3,43.5,153,1329,74,0.582,0.028,0.029,,
PEUGEOT,1007,1.6 (110 bhp),M5,1587,Petrol,9.2,5.5,6.9,30.7,51.3,40.9,163,1414,72.6,0.433,0.038,0.011,,
PEUGEOT,1007,1.4 HDi (70 bhp),M5,1398,Diesel,5.8,4.1,4.7,48.6,68.8,60.1,124,1026,74,0.052,,0.177,0.195,0.022
PEUGEOT,1007,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6,4.1,4.8,47,68.8,58.8,125,1048,74,0.068,,0.218,0.236,0.001
PEUGEOT,206,1.4 (75 bhp),M5,1360,Petrol,8.9,5,6.4,31.7,56.4,44.1,152,1311,72,0.487,0.037,0.067,,
PEUGEOT,206,1.4 HDi (70 bhp),M5,1398,Diesel,5.4,3.7,4.3,52.3,76.3,65.6,112,940,73,0.204,,0.198,0.21,0.02
PEUGEOT,207,1.4 (75 bhp),M5,1360,Petrol,8.4,5,6.3,33.6,56.4,44.8,150,1291,74,0.334,0.026,0.036,,
PEUGEOT,207,1.4 (90 bhp),M5,1360,Petrol,8.5,5.2,6.4,33.2,54.3,44.1,152,1311,73,0.466,0.048,0.012,,
PEUGEOT,207,1.4 (95 bhp),M5,1397,Petrol,8.1,5,6.1,34.8,56.4,46.3,145,1249,73,0.349,0.076,0.013,,
PEUGEOT,207,1.6 (120 bhp),M5,1598,Petrol,8.4,4.8,6.1,33.6,58.8,46.3,145,1249,73,0.265,0.076,0.037,,
PEUGEOT,207,1.6 (120 bhp),A4,1598,Petrol,9.8,5.5,7,28.8,51.3,40.4,167,1431,74,0.607,0.068,0.014,,
PEUGEOT,207,1.6 THP (150 bhp),M5,1598,Petrol,9.3,5.6,7,30.3,50.4,40.4,164,1431,73,0.21,0.035,0.028,,
PEUGEOT,207,1.6 THP (175 bhp),M5,1598,Petrol,9.9,5.7,7.2,28.5,49.5,39.2,171,1475,73,0.124,0.029,0.019,,
PEUGEOT,207,1.4 HDi (70 bhp),M5,1398,Diesel,5.7,3.7,4.4,49.5,76.3,64.1,117,962,73,0.056,,0.182,0.193,0.018
PEUGEOT,207,1.6 HDi (90 bhp),M5,1560,Diesel,5.7,3.7,4.4,49.5,76.3,64.1,117,962,72,0.1,,0.216,0.228,0.023
PEUGEOT,207,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6,4.1,4.7,47,68.8,60,124,1027,75,0.033,,0.241,0.256,0.002
PEUGEOT,207 Coupé Cabriolet,1.6 (120 bhp),M5,1598,Petrol,8.8,5.3,6.5,32.1,53.2,43.4,155,1332,74,0.328,0.032,0.032,,
PEUGEOT,207 Coupé Cabriolet,1.6 (120 bhp),A4,1598,Petrol,10,5.7,7.2,28.2,49.5,39.2,173,1475,74,0.589,0.062,0.02,,
PEUGEOT,207 Coupé Cabriolet,1.6 THP (150 bhp),M5,1598,Petrol,9.6,5.8,7.2,29.4,48.6,39.2,171,1475,74,0.164,0.032,0.02,,
PEUGEOT,207 Coupé Cabriolet,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6.2,4.3,5,45.5,65.6,56.4,130,1093,74,0.135,,0.201,0.22,0.005
PEUGEOT,207 SW,1.4 (95 bhp),M5,1397,Petrol,8.2,5.2,6.3,34.4,54.3,44.8,150,1291,73,0.324,0.084,0.014,,
PEUGEOT,207 SW,1.6 (120 bhp),M5,1598,Petrol,8.6,5,6.3,32.8,56.4,44.8,150,1291,73,0.431,0.052,0.034,,
PEUGEOT,207 SW,1.6 (120 bhp),A4,1598,Petrol,9.8,5.5,7,28.8,51.3,40.3,167,1435,74,0.607,0.068,0.014,,
PEUGEOT,207 SW,1.6 HDi (90 bhp),M5,1560,Diesel,5.7,3.9,4.5,49.5,72.3,62.7,119,983,72,0.088,,0.21,0.222,0.022
PEUGEOT,207 SW,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6.1,4.4,5,46.3,64.1,56.4,131,1093,75,0.024,,0.187,0.2,0.002
PEUGEOT,207 SW OUTDOOR,1.6 (120 bhp),M5,1598,Petrol,8.7,5.1,6.4,32.4,55.3,44.1,152,1311,72.8,0.491,0.059,0.04,,
PEUGEOT,207 SW OUTDOOR,1.6 HDi (90 bhp),M5,1560,Diesel,5.8,4.1,4.7,48.6,68.8,60,125,1027,71.9,0.09,,0.214,0.226,0.023
PEUGEOT,207 SW OUTDOOR,1.6 HDi FAP (110 bhp) ,M5,1560,Diesel,6.4,4.5,5.2,44.1,62.7,54.3,136,1135,74.5,0.049,,0.188,0.205,0.001
PEUGEOT,307 Coupé Cabriolet,1.6 (110 bhp),M5,1587,Petrol,10.2,6.2,7.6,27.7,45.5,37.2,178,1554,73,0.485,0.061,0.025,,
PEUGEOT,307 Coupé Cabriolet,2.0 (140 bhp),M5,1997,Petrol,11.3,6.2,8.1,25,45.5,34.9,192,1657,72,0.937,0.097,0.034,,
PEUGEOT,307 Coupé Cabriolet,2.0 (140 bhp) ,A4,1997,Petrol,12.2,6.3,8.4,23.1,44.8,33.6,199,1721,73,0.688,0.055,0.049,,
PEUGEOT,307 Coupé Cabriolet,2.0 HDi FAP (136 bhp),M6,1997,Diesel,7.7,5.1,6,36.6,55.3,47.1,159,1309,75,0.026,,0.187,0.2,0.002
PEUGEOT,307 Estate / SW,1.6 (110 bhp) Estate/SW,M5,1587,Petrol,9.9,6.3,7.7,28.5,44.8,36.6,178,1580,73,0.572,0.053,0.026,,
PEUGEOT,307 Estate / SW,1.6 (110 bhp) SW,A4,1587,Petrol,11.4,6.3,8.3,24.8,44.8,34,194,1701,73,0.358,0.061,0.018,,
PEUGEOT,307 Estate / SW,1.6 HDi (90 bhp) Estate,M5,1560,Diesel,6.2,4.4,5,45.5,64.1,56.5,131,1091,74,0.138,,0.19,0.207,0.022
PEUGEOT,307 Estate / SW,1.6 HDi (90 bhp) SW,M5,1560,Diesel,6.3,4.5,5.1,44.8,62.7,55.4,134,1113,74,0.178,,0.174,0.199,0.024
PEUGEOT,307 Estate / SW,1.6 HDi FAP (110 bhp) Estate,M5,1560,Diesel,6.2,4.4,5,45.5,64.1,56.5,131,1091,73,0.13,,0.172,0.204,0.002
PEUGEOT,307 Estate / SW,1.6 HDi FAP (110 bhp) SW,M5,1560,Diesel,6.3,4.5,5.1,44.8,62.7,55.4,134,1113,73,0.108,,0.174,0.204,0.002
PEUGEOT,307 Estate / SW,2.0 HDi FAP (136 bhp) SW,M6,1997,Diesel,7.3,4.7,5.6,38.7,60,50.4,148,1223,72,0.091,,0.209,0.223,0.001
PEUGEOT,308,1.4 (95 bhp),M5,1397,Petrol,9,5.2,6.5,31.4,54.3,42.1,155,1374,74,0.181,0.056,0.049,,
PEUGEOT,308,1.6 (120 bhp),M5,1598,Petrol,9.3,5.2,6.7,30.3,54.3,42.1,159,1374,74,0.386,0.05,0.047,,
PEUGEOT,308,1.6 (120 bhp),A4,1598,Petrol,10.3,5.7,7.3,27.4,49.5,38.7,174,1494,73.7,0.352,0.06,0.028,,
PEUGEOT,308,1.6 (140 bhp),A4,1598,Petrol,11.4,6,7.9,24.8,47,35.7,188,1620,73.2,0.188,0.028,0.062,,
PEUGEOT,308,1.6 (150 bhp),M5,1598,Petrol,9.8,5.6,7.1,28.8,50.4,39.7,167,1457,73.6,0.222,0.028,0.03,,
PEUGEOT,308,1.6 (175 bhp),M6,1598,Petrol,10.7,5.7,7.6,26.4,49.5,37.1,180,1559,74,0.311,0.047,0.037,,
PEUGEOT,308,1.6 HDi (90 bhp) Energy Saver Tyres,M5,1560,Diesel,5.8,3.8,4.5,48.6,74.3,62.7,120,983,73.2,0.098,,0.188,0.208,0.023
PEUGEOT,308,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6.2,4.1,4.9,45.5,68.8,57.6,130,1070,74,0.084,,0.182,0.209,0.001
PEUGEOT,308,1.6 HDi FAP (110 bhp) Energy Saver Tyres,M5,1560,Diesel,6,3.9,4.7,47,72.3,60,125,1027,74,0.084,,0.182,0.209,0.001
PEUGEOT,308,1.6 HDi FAP (110 bhp) EGC,A6,1560,Diesel,5.9,4.1,4.7,47.8,68.8,60,125,1027,72,0.11,,0.187,0.202,0.002
PEUGEOT,308,1.6 HDi FAP (110 bhp) EGC Energy Saver Tyres,A6,1560,Diesel,5.7,3.9,4.5,49.5,72.3,62.7,120,983,72,0.11,,0.187,0.202,0.002
PEUGEOT,308,2.0 HDi FAP (136 bhp),M6,1997,Diesel,7.2,4.5,5.5,39.2,62.7,51.3,146,1202,75,0.039,,0.189,0.197,0.001
PEUGEOT,308,2.0 HDi FAP (136 bhp),A6,1997,Diesel,9.4,5.3,6.8,30,53.2,41.5,180,1485,73,0.006,,0.174,0.186,0.002
PEUGEOT,308 Estate / SW,1.6 (120 bhp) Estate,M5,1598,Petrol,9.5,5.5,6.9,29.7,51.3,40.9,165,1414,74,0.386,0.05,0.047,,
PEUGEOT,308 Estate / SW,1.6 (120 bhp) SW,M5,1598,Petrol,9.8,5.6,7.1,28.8,50.4,39.7,169,1457,74,0.386,0.05,0.047,,
PEUGEOT,308 Estate / SW,1.6 (140 bhp) SW,A4,1598,Petrol,11.8,6.2,8.2,23.9,45.5,34.4,194,1681,73,0.188,0.028,0.062,,
PEUGEOT,308 Estate / SW,1.6 (175 bhp) SW,M6,1598,Petrol,10.9,6,7.8,25.9,47,36.2,185,1597,74,0.311,0.047,0.037,,
PEUGEOT,308 Estate / SW,1.6 HDi FAP (110 bhp) Estate,M6,1560,Diesel,6.6,4.2,5.1,42.8,67.2,55.3,134,1115,72,0.097,,0.212,0.242,0.001
PEUGEOT,308 Estate / SW,1.6 HDi FAP (110 bhp) SW,M6,1560,Diesel,6.8,4.4,5.3,41.5,64.1,53.2,139,1159,72,0.068,,0.22,0.241,0.001
PEUGEOT,308 Estate / SW,2.0 HDi FAP (136 bhp) SW,M6,1997,Diesel,7.6,4.9,5.9,37.1,57.6,47.8,155,1290,75,0.043,,0.208,0.211,0.001
PEUGEOT,308 Estate / SW,2.0 HDi FAP (136 bhp) SW,A6,a997,Diesel,9.7,5.6,7.1,29.1,50.4,39.7,187,1553,73,0.006,,0.203,0.22,0.001
PEUGEOT,407 Saloon,1.8 (125 bhp),M5,1749,Petrol,10.5,6,7.7,26.9,47,36.6,181,1580,73,0.628,0.083,0.013,,
PEUGEOT,407 Saloon,2.0 (143 bhp),M5,1997,Petrol,11,6.4,8.1,25.7,44.1,34.9,192,1657,73,0.793,0.066,0.017,,
PEUGEOT,407 Saloon,2.0 (143 bhp),A4,1997,Petrol,12.5,6.3,8.6,22.6,44.8,32.8,204,1763,74,0.726,0.056,0.013,,
PEUGEOT,407 Saloon,2.2 (163 bhp),M6,2230,Petrol,12.9,6.8,9,21.9,41.5,31.4,214,1842,74,0.529,0.097,0.022,,
PEUGEOT,407 Saloon,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6.8,4.4,5.3,41.5,64.1,53.3,140,1157,74,0.081,,0.194,0.209,0.002
PEUGEOT,407 Saloon,2.0 HDi FAP (136 bhp),M6,1997,Diesel,7.7,4.9,5.9,36.6,57.6,47.9,155,1287,74,0.031,,0.166,0.182,0.001
PEUGEOT,407 Saloon,2.0 HDi FAP (136 bhp),A6,1997,Diesel,10,5.5,7.1,28.2,51.3,39.8,189,1549,73,0.077,,0.199,0.205,0.002
PEUGEOT,407 Saloon,2.2 HDi FAP (170 bhp),M6,2179,Diesel,8.1,5,6.1,34.8,56.4,46.3,159,1331,75,0.011,,0.192,0.204,0.002
PEUGEOT,407 Saloon,2.7 HDi FAP (205 bhp),A6,2720,Diesel,11.7,6.5,8.4,24.1,43.4,33.6,223,1835,72,0.089,,0.179,0.206,0
PEUGEOT,407 SW,1.8 (125 bhp),M5,1749,Petrol,10.7,6.1,7.9,26.4,46.3,35.8,184,1615,73,0.472,0.048,0.014,,
PEUGEOT,407 SW,2.0 (143 bhp),M5,1997,Petrol,11.3,6.5,8.3,25,43.4,34,196,1701,73,0.964,0.086,0.017,,
PEUGEOT,407 SW,2.0 (143 bhp),A4,1997,Petrol,12.7,6.4,8.8,22.2,44.1,32.1,208,1801,74,0.726,0.056,0.013,,
PEUGEOT,407 SW,2.2 (163 bhp),M6,2230,Petrol,13.1,6.9,9.2,21.5,40.9,30.7,219,1884,74,0.529,0.097,0.022,,
PEUGEOT,407 SW,1.6 HDi FAP (110 bhp),M5,1560,Diesel,6.8,4.4,5.3,41.5,64.1,53.2,140,1159,74,0.081,,0.194,0.209,0.002
PEUGEOT,407 SW,2.0 HDi FAP (136 bhp),M6,1997,Diesel,7.9,5,6,35.7,56.4,47.1,159,1309,74,0.02,,0.189,0.203,0.002
PEUGEOT,407 SW,2.0 HDi FAP (136 bhp),A6,1997,Diesel,10.1,5.6,7.2,27.9,50.4,39.2,192,1573,73,0.077,,0.199,0.205,0.002
PEUGEOT,407 SW,2.2 HDi FAP (170 bhp),M6,2179,Diesel,8.2,5.1,6.2,34.4,55.3,45.6,165,1352,75,0.008,,0.19,0.2,0.002
PEUGEOT,407 SW,2.7 HDi FAP (205 bhp),A6,2720,Diesel,11.9,6.5,8.5,23.7,43.4,33.2,225,1857,72,0.089,,0.179,0.206,0
PEUGEOT,407 Coupé,2.2 (163 bhp),M6,2230,Petrol,13.1,6.9,9.2,21.5,40.9,30.7,219,1884,74,0.529,0.097,0.022,,
PEUGEOT,407 Coupé,2.0 HDi FAP (136 bhp),M6,1997,Diesel,7.8,4.8,5.9,36.2,58.8,47.8,156,1290,74,0.07,,0.223,0.235,0.002
PEUGEOT,407 Coupé,2.7 HDi FAP (205 bhp),A6,2720,Diesel,11.9,6.5,8.5,23.7,43.4,33.2,225,1857,72,0.089,,0.179,0.206,0
PEUGEOT,4007,"2.2 HDi (156 bhp) SE (16"" wheels)",M6,2179,Diesel,9.5,5.9,7.2,29.7,47.8,39.2,191,1573,75,0.221,,0.201,0.231,0.001
PEUGEOT,4007,"2.2 HDi (156 bhp) GT (18"" wheels)",M6,2179,Diesel,9.6,6,7.3,29.4,47,38.7,194,1593,75,0.221,,0.201,0.231,0.001
PEUGEOT,607,3.0 V6 (211 bhp),A6,2946,Petrol,14.9,7.5,10.2,18.9,37.6,27.7,242,2088,73,0.76,0.066,0.013,,
PEUGEOT,607,2.0 HDi FAP (136 bhp),M6,1997,Diesel,8.1,5,6.1,34.8,56.4,46.3,160,1331,75,0.051,,0.191,0.204,0.001
PEUGEOT,607,2.2 HDi FAP (170 bhp),M6,2179,Diesel,8.5,5.2,6.4,33.2,54.3,44.1,170,1398,75,0.023,,0.205,0.214,0.001
PEUGEOT,807,2.0 (143 bhp),M5,1997,Petrol,12,7.3,9,23.5,38.7,31.4,213,1842,74,0.775,0.064,0.072,,
PEUGEOT,807,2.0 (143 bhp),A4,1997,Petrol,13.3,7.5,9.6,21.2,37.6,29.4,229,1967,72,0.499,0.047,0.022,,
PEUGEOT,807,2.0 HDi (120 bhp),M6,1997,Diesel,8.8,5.8,6.9,32.1,48.6,40.9,182,1507,75,0.359,,0.306,0.343,0.018
PEUGEOT,807,2.0 HDi FAP (136 bhp),M6,1997,Diesel,9,6,7.1,31.4,47,39.8,188,1549,75,0.084,,0.279,0.289,0.003
PEUGEOT,807,2.2 HDi FAP (170 bhp),M6,2179,Diesel,9.2,6.2,7.2,30.7,45.5,39.2,191,1573,75,0.039,,0.204,0.222,0.001
PEUGEOT,807,2.2 HDi FAP (170 bhp),A6,2179,Diesel,11,6.6,8.2,25.7,42.8,34.4,218,1792,73,0.01,,0.303,0.307,0.002
PEUGEOT,Expert Tepee,1.6 HDi (90 bhp) Comfort L1 5/6 Seats,M5,1560,Diesel,8.4,6.6,7.2,33.6,42.8,39.2,191,1573,74.4,0.111,,0.325,0.35,0.037
PEUGEOT,Expert Tepee,1.6 HDi (90 bhp) Comfort L2 8/9 Seats,M5,1560,Diesel,8.6,6.8,7.5,32.8,41.5,37.7,198,1635,74.4,0.111,,0.325,0.35,0.037
PEUGEOT,Expert Tepee,2.0 HDi (120 bhp) Comfort L1 5/6 Seats,M6,1997,Diesel,9.1,6.3,7.2,31,44.8,39.2,194,1573,74.9,0.392,,0.266,0.301,0.034
PEUGEOT,Expert Tepee,2.0 HDi (120 bhp) Comfort L2 5/6 Seats,M6,1997,Diesel,9.2,6.4,7.4,30.7,44.1,38.2,196,1614,74.9,0.392,,0.266,0.301,0.034
PEUGEOT,Expert Tepee,2.0 HDi (120 bhp) Comfort L1 8/9 Seats,M6,1997,Diesel,9.3,6.5,7.5,30.3,43.4,37.7,198,1635,74.9,0.392,,0.266,0.301,0.034
PEUGEOT,Expert Tepee,2.0 HDi (120 bhp) Comfort L2 8/9 Seats,M6,1997,Diesel,9.3,6.5,7.5,30.3,43.4,37.7,198,1635,74.9,0.392,,0.266,0.301,0.034
PEUGEOT,Expert Tepee,2.0 HDi (120 bhp) Leisure L1 8/9 Seats,M6,1997,Diesel,9.3,6.5,7.5,30.3,43.4,37.7,198,1635,74.9,0.392,,0.266,0.301,0.034
PEUGEOT,Expert Tepee,2.0 HDi (120 bhp) Leisure L2 8/9 Seats,M6,1997,Diesel,9.3,6.5,7.5,30.3,43.4,37.7,198,1635,74.9,0.392,,0.266,0.301,0.034
PEUGEOT,Partner Tepee,1.6 (90 bhp) Comfort,M5,1587,Petrol,10.8,6.8,8.2,26.1,41.5,34.4,195,1681,73,0.048,0.061,0.026,,
PEUGEOT,Partner Tepee,1.6 (110 bhp) Leisure,M5,1587,Petrol,10.8,6.8,8.2,26.1,41.5,34.4,195,1681,73.3,0.544,0.052,0.012,,
PEUGEOT,Partner Tepee,1.6 HDi (75 bhp) Leisure,M5,1560,Diesel,7,5,5.7,40.3,56.4,49.5,150,1245,72.1,0.121,,0.188,0.204,0.022
PEUGEOT,Partner Tepee,1.6 HDi (90 bhp) Leisure / Outdoor,M5,1560,Diesel,7,5,5.7,40.3,56.4,49.5,150,1245,73.7,0.132,,0.201,0.222,0.024
PEUGEOT,Partner Tepee,1.6 HDi FAP (110 bhp) Outdoor,M5,1560,Diesel,6.8,4.9,5.6,41.5,57.6,50.4,147,1223,73.5,0.111,,0.202,0.226,0.002
PORSCHE,Boxster,5-Speed VarioCam Plus,M5,2687,Petrol,13.8,6.8,9.3,20.5,41.5,30.4,222,1902,75,0.451,0.035,0.009,,
PORSCHE,Boxster,6-Speed VarioCam Plus,M6,2687,Petrol,14.1,7.1,9.5,20,39.8,29.7,227,1947,75,0.277,0.043,0.018,,
PORSCHE,Boxster,Sport Edition 6-Speed VarioCam Plus,M6,2687,Petrol,14.1,7.1,9.5,20,39.8,29.7,227,1947,75,0.277,0.043,0.018,,
PORSCHE,Boxster,Tiptronic S VarioCam Plus,A5,2687,Petrol,14.9,7.7,10.1,19,36.7,28,242,2065,74,0.276,0.021,0.018,,
PORSCHE,Boxster,Sport Edition Tiptronic S VarioCam Plus,A5,2687,Petrol,14.9,7.7,10.1,19,36.7,28,242,2065,74,0.276,0.021,0.018,,
PORSCHE,Boxster S,6-Speed VarioCam Plus,M6,3387,Petrol,15.3,7.8,10.6,18.5,36.2,26.6,254,2174,75,0.436,0.041,0.015,,
PORSCHE,Boxster S,Sport Edition 6-Speed VarioCam Plus,M6,3387,Petrol,15.3,7.8,10.6,18.5,36.2,26.6,254,2174,75,0.436,0.041,0.015,,
PORSCHE,Boxster S,Tiptronic S VarioCam Plus,A5,3387,Petrol,16.3,7.9,11,17.3,35.8,25.7,262,2250,74,0.418,0.031,0.009,,
PORSCHE,Boxster S,Sport Edition Tiptronic S VarioCam Plus,A5,3387,Petrol,16.3,7.9,11,17.3,35.8,25.7,262,2250,74,0.418,0.031,0.009,,
PORSCHE,Boxster RS60 Spyder,6-Speed,M6,3387,Petrol,15.3,7.8,10.6,18.5,36.2,26.7,254,2166,75,0.436,0.041,0.014,,
PORSCHE,Boxster RS60 Spyder,Tiptronic S,A5,3387,Petrol,16.3,7.9,11,17.3,35.8,25.7,262,2250,74,0.042,0.031,0.009,,
PORSCHE,911,Carrera Coupé 6-speed,M6,3596,Petrol,16.1,8.1,11,17.5,34.9,25.7,266,2250,75,0.543,0.055,0.041,,
PORSCHE,911,Carrera Coupé Tiptronic S,A5,3596,Petrol,16.5,8.1,11.2,17.1,34.9,25.2,270,2295,74,0.462,0.039,0.03,,
PORSCHE,911,Carrera Cabriolet 6-speed,M6,3596,Petrol,16.4,8.1,11.2,17.2,34.9,25.2,270,2295,75,0.543,0.055,0.041,,
PORSCHE,911,Carrera Cabriolet Tiptronic S,A5,3596,Petrol,17,8.1,11.4,16.6,34.9,24.8,275,2332,74,0.462,0.039,0.03,,
PORSCHE,911,Carrera S Coupé 6-speed,M6,3824,Petrol,17.1,8.4,11.5,16.5,33.6,24.6,277,2351,75,0.411,0.031,0.031,,
PORSCHE,911,Carrera S Coupé Tiptronic S,A5,3824,Petrol,17.9,8.4,11.7,15.8,33.6,24.1,283,2399,74,0.442,0.037,0.038,,
PORSCHE,911,Carrera S Cabriolet 6-speed,M6,3824,Petrol,17.3,8.4,11.6,16.3,33.6,24.4,280,2370,75,0.411,0.031,0.031,,
PORSCHE,911,Carrera S Cabriolet Tiptronic S,A5,3824,Petrol,17.9,8.4,11.7,15.8,33.6,24.1,283,2399,74,0.442,0.037,0.038,,
PORSCHE,911,Carrera 4 Coupé 6-speed,M6,3596,Petrol,16.6,8.4,11.3,17,33.6,25,272,2313,75,0.662,0.051,0.031,,
PORSCHE,911,Carrera 4 Coupé Tiptronic S,A5,3596,Petrol,17.4,8.6,11.6,16.2,32.8,24.4,280,2370,74,0.475,0.04,0.023,,
PORSCHE,911,Carrera 4 Cabriolet 6-speed,M6,3596,Petrol,16.6,8.4,11.3,17,33.6,25,272,2313,75,0.662,0.051,0.031,,
PORSCHE,911,Carrera 4 Cabriolet Tiptronic S,A5,3596,Petrol,17.4,8.6,11.6,16.2,32.8,24.4,280,2370,74,0.475,0.04,0.023,,
PORSCHE,911,Carrera 4S Coupé 6-speed,M6,3824,Petrol,17.5,8.5,11.8,16.1,33.2,23.9,285,2419,75,0.414,0.069,0.058,,
PORSCHE,911,Carrera 4S Coupé Tiptronic S,A5,3824,Petrol,18,8.6,11.9,15.7,32.8,23.7,286,2440,74,0.386,0.033,0.038,,
PORSCHE,911,Carrera 4S Cabriolet 6-speed,M6,3824,Petrol,17.5,8.5,11.8,16.1,33.2,23.9,285,2419,75,0.414,0.069,0.058,,
PORSCHE,911,Carrera 4S Cabriolet Tiptronic S,A5,3824,Petrol,18,8.6,11.9,15.7,32.8,23.7,286,2440,74,0.386,0.033,0.038,,
PORSCHE,911,Turbo Tiptronic S,A5,3600,Petrol,19.8,9.6,13.6,14.3,29.4,20.8,326,2780,74,0.646,0.048,0.052,,
PORSCHE,911,Turbo 6-speed,M6,3600,Petrol,18.8,9.5,12.8,15,29.7,22.1,307,2617,74,0.711,0.061,0.044,,
PORSCHE,911,GT2 6-speed,M6,3600,Petrol,18.8,8.9,12.5,15,31.7,22.6,298,2559,75,0.523,0.054,0.057,,
PORSCHE,911,GT3 6-speed,M6,3600,Petrol,19.8,8.9,12.8,14.3,31.7,22.1,307,2617,75,0.617,0.067,0.024,,
PORSCHE,911,GT3 RS 6-speed,M6,3600,Petrol,19.8,8.9,12.8,14.3,31.7,22.1,307,2617,75,0.617,0.067,0.024,,
PORSCHE,911,Targa 4 Tiptronic S,A5,3596,Petrol,17.4,8.6,11.6,16.2,32.8,24.4,280,2370,74,0.475,0.04,0.023,,
