Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
SUZUKI,Grand Vitara,GV 2000 3 door Soft Top From VIN 2S2GTA52C00470001,5MTx2,1995,Petrol,12.0,7.6,9.2,23.5,37.2,30.7,220,666,III,73.2,0.563,0.071,0.047,0.024
SUZUKI,Grand Vitara,GV 2000(A) 3 door Soft Top From VIN 2S2GTA52C00470001,4ATx2,1995,Petrol,12.2,7.9,9.5,23.2,35.8,29.7,232,689,III,72.1,0.355,0.087,0.043,0.044
SUZUKI,Grand Vitara,GV 2000 3 door Estate From VIN JSAFTA52V00150001,5MTx2,1995,Petrol,12.0,7.6,9.2,23.5,35.8,30.7,220,666,III,73.2,0.563,0.071,0.047,0.024
SUZUKI,Grand Vitara,GV 2000(A) 3 door Estate From VIN JSAFTA52V00150001,4ATx2,1995,Petrol,12.2,7.9,9.5,23.2,37.2,29.7,232,689,III,72.1,0.355,0.087,0.043,0.044,
SUZUKI,Grand Vitara,2.0 5 door Estate From VIN JSAFTL52V00150001,5MTx2,1995,Petrol,12.0,7.8,9.3,23.5,36.2,30.4,230,673,III,73.2,0.473,0.066,0.047,0.019,
SUZUKI,Grand Vitara,2.0(A) 5 door Estate From VIN JSAFTL52V00150001,4ATx2,1995,Petrol,12.7,8.2,9.8,22.2,34.4,28.8,250,710,III,72.1,0.349,0.086,0.042,0.044,
SUZUKI,Grand Vitara,2.0TD Estate From VIN JSAFTD82V00100001,5MTx2,1997,Diesel,8.0,5.8,6.6,35.3,48.7,42.8,190,497,III,74.0,0.145,0.506,0.018,0.488,0.058
SUZUKI,Grand Vitara,2.0(A)TD Estate From VIN JSAFTD82V00100001,4ATx2,1997,Diesel,9.9,6.4,7.7,28.5,44.1,36.7,215,580,III,72.5,0.035,0.584,0.007,0.577,0.036
SUZUKI,Grand Vitara,2.5 V6 Estate From VIN JSAFTD62V00150001,5MTx2,2493,Petrol,13.5,8.3,10.2,20.9,34.0,27.7,248,739,III,72.0,0.154,0.051,0.040,0.005,
SUZUKI,Grand Vitara,2.5(A) V6 Estate From VIN JSAFTD62V00150001,4ATx2,2493,Petrol,14.8,8.8,11.0,19.1,32.1,25.7,268,796,III,72.0,0.066,0.050,0.043,0.001,
SUZUKI,Grand Vitara,XL-7 From VIN JSAHTX92V00100001,5MTx2,2736,Petrol,13.8,9.1,10.8,20.5,31.0,26.2,260,781,III,73.0,0.373,0.085,0.049,0.036,
SUZUKI,Grand Vitara,XL-7(A) From VIN JSAHTX92V00100001,4ATx2,2736,Petrol,15.6,9.9,12.0,18.1,28.5,23.5,285,871,III,70.0,0.360,0.044,0.028,0.016,
TOYOTA,Yaris,1.0 VVT-i S & GS,M5,998,Petrol,6.8,5.0,5.6,41.5,56.5,50.4,134,406,III,69.0,0.910,0.170,0.150,0.020,
TOYOTA,Yaris,1.0 VVT-i GLS & CDX,M5,998,Petrol,6.9,5.1,5.7,40.9,55.4,49.6,137,412,III,69.0,0.910,0.170,0.150,0.020,
TOYOTA,Yaris,1.3 VVT-i,M5,1299,Petrol,7.7,5.0,6.0,36.7,56.5,47.1,144,434,III,70.0,0.880,0.140,0.100,0.040,
TOYOTA,Yaris,1.3 VVT-i,A4,1299,Petrol,8.8,5.5,6.7,32.1,51.4,42.2,160,485,III,70.0,0.700,0.170,0.120,0.050,
TOYOTA,Yaris,Verso 1.3 VVT-i,M5,1299,Petrol,8.0,5.5,6.4,35.3,51.4,44.1,154,464,III,71.0,1.140,0.160,0.120,0.040,
TOYOTA,Yaris,Verso 1.3 VVT-i,A4,1299,Petrol,8.9,5.8,6.9,31.7,48.7,40.9,165,500,III,70.0,0.910,0.190,0.140,0.050,
TOYOTA,Corolla,1.4 VVT-i 3 door,M5,1398,Petrol,8.9,5.7,6.8,31.7,49.6,41.5,162,493,III,71.0,0.380,0.180,0.110,0.070,
TOYOTA,Corolla,1.6 VVT-i 3 door,M6,1598,Petrol,9.8,6.1,7.4,28.8,46.3,38.2,176,536,III,73.0,0.840,0.180,0.130,0.050,
TOYOTA,Corolla,1.4 VVT-i 5 door,M5,1398,Petrol,8.9,5.7,6.8,31.7,49.6,41.5,162,493,III,71.0,0.380,0.180,0.110,0.070,
TOYOTA,Corolla,1.6 VVT-i 5 door,M5,1598,Petrol,9.1,5.9,7.0,31.0,47.9,40.4,168,506,III,71.0,0.800,,0.130,0.050,
TOYOTA,Corolla,1.6 VVT-i 5 door,A4,1598,Petrol,10.7,6.5,8.0,26.4,43.5,35.3,192,580,III,71.0,0.660,,0.130,0.070,
TOYOTA,Corolla,2.0 D4-D  5 door,M5,1995,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,156,437,III,72.0,0.240,0.490,,0.450,0.037
TOYOTA,Corolla,1.4 VVT-i Estate,M5,1398,Petrol,9.0,5.8,6.9,31.4,48.7,40.9,165,500,III,71.0,0.380,0.180,0.110,0.070,
TOYOTA,Corolla,1.6 VVT-i Estate,M5,1598,Petrol,9.3,6.1,7.2,30.4,46.3,39.2,171,522,III,71.0,0.800,0.180,0.130,0.050,
TOYOTA,Corolla,2.0 D4-D Estate,M5,1995,Diesel,7.6,4.9,5.9,37.2,57.6,47.9,157,444,III,72.0,0.240,0.490,,0.450,0.037
TOYOTA,Avensis,1.6 VVT-i 4 door,M5,1598,Petrol,9.5,5.6,7.0,29.7,50.4,40.4,168,506,III,73.0,0.970,,0.120,0.090,
TOYOTA,Avensis,1.6 VVT-i 5 door,M5,1598,Petrol,9.5,5.7,7.1,29.7,49.6,39.8,170,514,III,73.0,0.970,,0.120,0.090,
TOYOTA,Avensis,2.0 VVT-i 4/5 door,M5,1998,Petrol,10.5,6.0,7.6,26.9,47.1,37.2,181,550,III,73.0,0.520,,0.080,0.020,
TOYOTA,Avensis,2.0 VVT-i 4/5 door CDX,M5,1998,Petrol,10.6,6.1,7.7,26.6,46.3,36.7,184,557,III,73.0,0.520,,0.080,0.020,
TOYOTA,Avensis,2.0 VVT-i 4/5 door,A4,1998,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,207,624,III,71.0,0.810,,0.110,0.060,
TOYOTA,Avensis,2.0 VVT-i 4/5 door CDX,A4,1998,Petrol,12.1,6.8,8.7,23.3,41.5,32.5,210,629,III,71.0,0.810,,0.110,0.060,
TOYOTA,Avensis,2.0 VVT-i Estate,M5,1998,Petrol,10.6,6.2,7.8,26.6,45.6,36.2,187,565,III,73.0,0.520,,0.080,0.020,
TOYOTA,Avensis,2.0 VVT-i Estate CDX,M5,1998,Petrol,10.8,6.3,7.9,26.2,44.8,35.8,189,571,III,73.0,0.520,,0.080,0.020,
TOYOTA,Avensis,2.0 VVT-i Estate,A4,1998,Petrol,12.1,6.9,8.8,23.3,40.9,32.1,214,637,III,71.0,0.810,,0.110,0.060,
TOYOTA,Avensis,2.0 D4-D 4/5 door S/Vermont,M5,1995,Diesel,8.0,4.7,5.8,35.3,60.1,48.7,155,437,III,73.0,0.330,0.520,,0.490,0.044
TOYOTA,Avensis,2.0 D4-D 4/5 door,M5,1995,Diesel,8.0,4.8,5.9,35.3,58.9,47.9,158,444,III,73.0,0.330,0.520,,0.490,0.044
TOYOTA,Avensis,2.0 D4-D Estate,M5,1995,Diesel,8.0,5.0,6.0,35.3,56.5,47.1,161,452,III,73.0,0.330,0.520,,0.490,0.044
TOYOTA,RAV4,1.8 VVT-i Manual,M5,1784,Petrol,9.4,6.2,7.4,30.1,45.6,38.2,175,536,III,71.0,0.900,,0.070,0.050,
TOYOTA,RAV4,2.0 VVT-i Manual,M5,1988,Petrol,11.4,7.3,8.8,24.8,38.7,32.1,211,637,III,73.0,0.610,,0.070,0.040,
TOYOTA,RAV4,2.0 VVT-i Automatic,A4,1988,Petrol,12.4,7.6,9.3,22.8,37.2,30.4,224,673,III,72.0,0.730,,0.100,0.030,
TOYOTA,Celica,1.8 VVT-i,M6,1794,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,557,III,73.0,1.220,,0.130,0.030,
TOYOTA,Celica,1.8 VVT-i 190,M6,1796,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,200,609,III,72.0,1.234,,0.097,0.042,
TOYOTA,Camry,2.2 Saloon Manual,M5,2164,Petrol,12.1,7.2,9.0,23.3,39.2,31.4,216,651,III,72.0,0.330,,0.050,0.030,
TOYOTA,Camry,2.2 Saloon Auto,A4,2164,Petrol,13.5,7.4,9.6,20.9,38.2,29.4,232,696,III,70.0,0.360,,0.090,0.060,
TOYOTA,Camry,3.0 Saloon Auto,A4,2995,Petrol,15.9,8.5,11.1,17.8,33.2,25.4,270,805,III,71.0,0.470,,0.130,0.030,
TOYOTA,MR2,1.8 VVT-i,M5,1794,Petrol,10.1,5.9,7.4,28.0,47.9,38.2,178,536,III,72.0,1.010,,0.060,0.010,
TOYOTA,Picnic,2.0 GS Manual,M5,1998,Petrol,12.1,7.3,9.0,23.3,38.7,31.4,215,651,III,72.0,0.550,,0.080,0.060,
TOYOTA,Picnic,2.0 GLS Manual,M5,1998,Petrol,12.3,7.4,9.2,23.0,38.2,30.7,217,666,III,72.0,0.550,,0.080,0.060,
TOYOTA,Picnic,2.0 GS Auto,A4,1998,Petrol,12.9,7.6,9.5,21.9,37.2,29.7,226,689,III,71.0,0.570,,0.110,0.060,
TOYOTA,Picnic,2.0 GLS Auto,A4,1998,Petrol,13.0,7.8,9.7,21.7,36.2,29.1,229,703,III,71.0,0.570,,0.110,0.060,
TOYOTA,Previa,2.4 VVT-i Manual,M5,2362,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,228,689,III,72.0,0.213,0.160,0.070,0.090,
TOYOTA,Previa,2.4 VVT-i Auto,A4,2362,Petrol,14.5,8.7,10.8,19.5,32.5,26.2,259,781,III,71.0,0.050,0.100,0.080,0.020,
TOYOTA,Landcruiser,3.0 D4-D Manual,M5x2,2982,Diesel,11.7,8.2,9.5,24.1,34.4,29.7,253,716,III,73.0,0.310,0.650,,0.620,0.061
TOYOTA,Landcruiser,3.0 D4-D Auto,A4x2,2982,Diesel,12.8,9.0,10.4,22.1,31.4,27.2,279,782,III,74.0,0.100,0.615,,0.600,0.062
VAUXHALL,"Astra, Model Year 2001",1.7 DTi 16v Estate,M5,1686,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,132,369,III,72.0,0.117,0.442,,0.421,0.033
VAUXHALL,"Astra, Model Year 2001",1.7 DTi 16v Hatch/Saloon,M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,361,III,72.0,0.117,0.442,,0.421,0.053
VAUXHALL,"Astra, Model Year 2001",2.0 DTi 16v Estate,M5,1995,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,159,444,III,72.0,0.132,0.457,,0.435,0.046
VAUXHALL,"Astra, Model Year 2001",2.0 DTi 16v Hatch,M5,1995,Diesel,7.6,4.6,5.7,37.2,61.4,49.6,154,429,III,72.0,0.132,0.457,,0.435,0.046
VAUXHALL,"Astra, Model Year 2001",ECO4 LS 1.7 DTi 5 Door Hatch,M5,1686,Diesel,6.0,3.5,4.4,47.1,80.8,64.3,119,331,III,72.0,0.105,0.515,,0.497,0.033
VAUXHALL,"Corsa, Model Year 2001",1.7 Di 16v,M5,1686,Diesel,5.8,4.1,4.7,48.7,68.9,60.1,127,354,III,74.0,0.165,0.377,,0.347,0.026
VAUXHALL,"Corsa, Model Year 2001",1.7 DTi 16v,M5,1686,Diesel,5.8,4.1,4.7,48.7,68.9,60.1,127,354,III,73.0,0.096,0.388,,0.347,0.027
VAUXHALL,"Frontera, Model Year 2001",2.2i 16v Estate/Limited,M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,825,III,74.0,1.065,0.134,0.102,0.032,
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Estate/Limited,M5,2171,Diesel,11.2,7.2,8.7,25.2,39.2,32.5,235,655,III,75.0,0.311,0.701,,0.652,0.051
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Estate/Limited,A4,2171,Diesel,12.3,7.9,9.5,23.0,35.8,29.7,257,716,III,75.0,0.197,0.718,,0.680,0.061
VAUXHALL,"Frontera, Model Year 2001",2.2i 16v Sport/RS,M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,825,III,74.0,1.065,0.134,0.102,0.032,
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Sport/RS,M5,2171,Diesel,11.1,7.1,8.6,25.4,39.8,32.8,232,649,III,75.0,0.311,0.701,,0.652,0.051
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Sport/RS,A4,2171,Diesel,12.2,7.8,9.4,23.0,35.8,29.7,254,716,III,75.0,0.197,0.718,,0.680,0.061
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Estate/Limited,M5,3165,Petrol,18.0,10.5,13.2,15.7,26.9,21.4,316,956,III,75.0,0.677,0.163,0.091,0.072,
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Estate/Limited,A4,3165,Petrol,19.8,11.2,14.3,14.3,25.2,19.8,344,1033,III,76.0,0.488,0.221,0.153,0.068,
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Sport/ RS,M5,3165,Petrol,17.8,10.2,13.0,15.7,26.9,21.4,312,956,III,75.0,0.677,0.163,0.091,0.072,
VAUXHALL,"Omega, Model Year 2001",2.2 DTi 16v Estate,M5,2171,Diesel,9.8,5.8,7.3,28.8,48.7,38.7,197,550,III,72.0,0.360,0.474,,0.443,0.039
VAUXHALL,"Omega, Model Year 2001",2.2 DTi 16v Saloon,M5,2171,Diesel,9.6,5.6,7.1,29.4,50.4,39.8,192,535,III,72.0,0.360,0.474,,0.443,0.039
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Estate,A4,2198,Petrol,15.0,7.5,10.3,18.8,37.7,27.4,248,747,III,74.0,0.194,0.182,0.136,0.046,
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Saloon,A4,2198,Petrol,14.9,7.3,10.1,19.0,38.7,28.0,243,731,III,74.0,0.194,0.182,0.136,0.046,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Estate,M5,2597,Petrol,15.0,8.2,10.7,18.8,34.4,26.4,257,775,III,74.0,0.522,0.178,0.112,0.066,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Estate,A4,2597,Petrol,16.5,8.7,11.6,17.1,32.5,24.4,279,838,III,74.0,0.804,0.218,0.158,0.060,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Saloon,M5,2597,Petrol,14.9,8.1,10.6,19.0,34.9,26.6,255,769,III,74.0,0.522,0.178,0.112,0.066,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Saloon,A4,2597,Petrol,16.4,8.6,11.5,17.2,32.8,24.6,276,832,III,74.0,0.804,0.218,0.158,0.060,
VAUXHALL,"Vectra, Model Year 2001",2.0 DTi 16v Estate,M5,1994,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,157,437,III,72.0,0.191,0.455,,0.429,0.043
VAUXHALL,"Vectra, Model Year 2001",2.0 DTi 16v Hatch / Saloon,M5,1994,Diesel,7.7,4.5,5.7,36.7,62.8,49.6,154,429,III,72.0,0.191,0.455,,0.429,0.043
VAUXHALL,"Vectra, Model Year 2001",2.2 DTi 16v Estate,M5,2172,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,178,497,III,73.0,0.272,0.445,,0.417,0.043
VAUXHALL,"Vectra, Model Year 2001",2.2 DTi 16v Hatch / Saloon,M5,2172,Diesel,9.0,5.0,6.5,31.4,56.5,43.5,176,489,III,73.0,0.272,0.445,,0.417,0.031
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Estate (exc. GSi),M5,2597,Petrol,14.3,7.4,9.9,19.8,38.2,28.5,238,718,III,74.0,1.279,0.183,0.157,0.026,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Estate,A4,2597,Petrol,15.0,7.9,10.5,18.8,35.8,26.9,252,760,III,74.0,1.327,0.188,0.135,0.053,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Hatch (exc. GSi),M5,2597,Petrol,14.1,7.3,9.8,20.0,38.7,28.8,236,710,III,74.0,1.279,0.183,0.157,0.026,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Hatch/Saloon,A4,2597,Petrol,14.9,7.8,10.4,19.0,36.2,27.2,250,752,III,74.0,1.327,0.188,0.135,0.053,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Saloon (exc. GSi),M5,2597,Petrol,14.0,7.2,9.7,20.2,39.2,29.1,233,703,III,74.0,1.279,0.183,0.157,0.026,
VAUXHALL,"Zafira, Model Year 2001",2.0 DTi 16v,M5,1995,Diesel,8.4,5.5,6.6,33.6,51.4,42.8,178,497,III,73.0,0.478,0.482,,0.428,0.038
VOLKSWAGEN,Lupo,1.4 (75 bhp),M5,1390,Diesel,5.7,3.6,4.4,49.6,78.5,64.2,119,331,III,73.0,0.095,0.447,,0.428,0.017
VOLKSWAGEN,Lupo,1.7 (60 bhp),M5,1716,Diesel,5.9,3.6,4.4,47.9,78.5,64.2,119,331,III,73.0,0.333,0.385,,0.332,0.024
VOLKSWAGEN,Polo Hatch,1.4 TDI PD (75 bhp),M5,1422,Diesel,5.8,3.7,4.5,48.7,76.3,62.8,120,339,III,72.0,0.095,0.447,,0.428,0.017
VOLKSWAGEN,Polo Hatch,1.9 SDI (64 bhp),M5,1896,Diesel,6.4,3.9,4.8,44.1,72.4,58.9,130,361,III,73.0,0.377,0.433,,0.373,0.042
VOLKSWAGEN,Polo Saloon,1.9 TDI (90 bhp),M5,1896,Diesel,6.4,4.1,5.0,44.1,68.9,56.5,135,377,III,71.0,0.122,0.444,,0.424,0.027
VOLKSWAGEN,Polo Saloon,1.9 SDI (68 bhp),M5,1896,Diesel,6.8,4.1,5.1,41.5,68.9,55.4,138,384,III,74.0,0.362,0.504,,0.449,0.023
VOLKSWAGEN,Polo Estate,1.9 SDI (68 bhp),M5,1896,Diesel,7.0,4.3,5.3,40.4,65.7,53.3,143,399,III,74.0,0.316,0.520,,0.461,0.032
VOLKSWAGEN,Polo Estate,1.9 TDI (90 bhp),M5,1896,Diesel,6.6,4.3,5.2,42.8,65.7,54.3,140,392,III,71.0,0.062,0.428,,0.431,0.030
VOLKSWAGEN,Golf  Hatchback (3 Door),1.9 TDI (110 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,392,III,71.0,0.055,0.435,,0.408,0.042
VOLKSWAGEN,Golf  Hatchback (3 Door),1.9 TDI PD (115 bhp),M6,1896,Diesel,7.0,4.4,5.3,40.4,64.2,53.3,143,399,III,73.0,0.165,0.485,,0.441,0.031
VOLKSWAGEN,Golf  Hatchback (3 Door),1.9 TDI PD (130 bhp),A5,1896,Diesel,9.0,5.1,6.5,31.4,55.4,43.5,176,489,III,72.0,0.033,0.462,,0.450,0.027
VOLKSWAGEN,Golf  Hatchback (3 Door),1.9 TDI PD (130 bhp),M6,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,146,407,III,72.0,0.081,0.392,,0.376,0.029
VOLKSWAGEN,Golf Hatchback (5 Door),1.9 SDI (68 bhp),M5,1896,Diesel,7.1,4.4,5.3,39.8,64.2,53.3,143,399,III,73.0,0.436,0.394,,0.314,0.036
VOLKSWAGEN,Golf Hatchback (5 Door),1.9 TDI (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,392,III,71.0,0.117,0.403,,0.369,0.029
VOLKSWAGEN,Golf Hatchback (5 Door),1.9 TDI (90 bhp),A4,1896,Diesel,9.1,4.9,6.4,31.0,57.6,44.1,173,482,III,70.0,0.207,0.340,,0.299,0.040
VOLKSWAGEN,Golf Hatchback (5 Door),1.9 (110 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,392,III,71.0,0.055,0.435,,0.408,0.042
VOLKSWAGEN,Golf Hatchback (5 Door),1.9 TDI PD (115 bhp),M6,1896,Diesel,7.0,4.4,5.3,40.4,64.2,53.3,143,399,III,73.0,0.165,0.484,,0.441,0.031
VOLKSWAGEN,Golf Hatchback (5 Door),1.9 TDI PD (130 bhp),M6,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,146,407,III,72.0,0.081,0.392,,0.376,0.029
VOLKSWAGEN,Golf Estate,1.9 SDI (68 bhp),M5,1896,Diesel,7.2,4.5,5.4,39.2,62.8,52.3,146,407,III,73.0,0.436,0.394,,0.314,0.036
VOLKSWAGEN,Golf Estate,1.9 TDI (90 bhp),M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,399,III,71.0,0.117,0.403,,0.369,0.029
VOLKSWAGEN,Golf Estate,1.9 TDI (90 bhp),A4,1896,Diesel,9.2,5.0,6.5,30.7,56.5,43.5,176,489,III,70.0,0.207,0.340,,0.299,0.040
VOLKSWAGEN,Golf Estate,1.9 TDI (110 bhp),M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,399,III,71.0,0.055,0.435,,0.408,0.042
VOLKSWAGEN,Golf Estate,1.9 TDI PD (115 bhp),A5,1896,Diesel,8.6,5.2,6.4,32.8,54.3,44.1,173,482,III,70.0,0.070,0.373,,0.355,0.037
VOLKSWAGEN,Golf Estate,1.9 TDI PD (115 bhp),M6,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,146,407,III,73.0,0.165,0.484,,0.441,0.031
VOLKSWAGEN,Golf Estate,1.9 TDI PD (130 bhp),A5,1897,Diesel,9.2,5.3,6.7,30.7,53.3,42.2,181,504,III,72.0,0.033,0.462,,0.450,0.027
VOLKSWAGEN,Golf Estate,1.9 TDI PD (130 bhp),M6,1896,Diesel,7.2,4.6,5.5,39.2,61.4,51.4,149,414,III,72.0,0.081,0.392,,0.376,0.029
VOLKSWAGEN,Golf Cabriolet,2.0 (115 bhp),A4,1984,Petrol,13.3,6.8,9.2,21.2,41.5,30.7,221,666,III,71.0,0.668,,0.082,0.070,
VOLKSWAGEN,Beetle,2.0 (115 bhp),A4,1984,Petrol,13.0,7.1,9.3,21.7,39.8,30.4,223,673,III,73.0,1.106,,0.126,0.073,
VOLKSWAGEN,Bora,1.9 TDI (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,392,III,71.0,0.117,0.403,,0.369,0.029
VOLKSWAGEN,Bora,1.9 TDI (90 bhp),A4,1896,Diesel,9.2,5.0,6.5,30.7,56.5,43.5,173,489,III,70.0,0.207,0.340,,0.299,0.040
VOLKSWAGEN,Bora,1.9 TDI (110 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,392,III,71.0,0.055,0.435,,0.408,0.042
VOLKSWAGEN,Bora,1.9 TDI PD (115 bhp),M6,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,146,407,III,73.0,0.165,0.484,,0.441,0.031
VOLKSWAGEN,Bora,1.9 TDI PD (115 bhp),A5,1896,Diesel,8.6,5.2,6.4,32.8,54.3,44.1,173,482,III,70.0,0.070,0.373,,0.355,0.037
VOLKSWAGEN,Bora,1.9 TDI PD (130 bhp),M6,1896,Diesel,7.2,4.6,5.5,39.2,61.4,51.4,149,414,III,72.0,0.081,0.392,,0.376,0.029
VOLKSWAGEN,Bora,1.9 TDI PD (130 bhp),A5,1896,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,178,497,III,72.0,0.033,0.462,,0.450,0.027
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD (100 bhp),A4,1896,Diesel,9.6,5.4,6.9,29.4,52.3,40.9,186,520,III,72.0,0.160,0.465,,0.422,0.033
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD (100 bhp),M5,1896,Diesel,7.1,4.6,5.5,39.8,61.4,51.4,149,414,III,72.0,0.137,0.454,,0.420,0.030
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD (130 bhp),A5,1896,Diesel,10.1,5.6,7.2,28.0,50.4,39.2,194,543,III,70.0,0.131,0.440,,0.412,0.032
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD (130 bhp),M5,1896,Diesel,7.8,4.8,5.8,36.2,58.9,48.7,154,437,III,72.0,0.080,0.469,,0.449,0.043
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD (130 bhp),M6,1896,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,157,437,III,74.0,0.065,0.422,,0.403,0.031
VOLKSWAGEN,New Passat  Saloon,2.5 V6 TDI (150 bhp),A5,2496,Diesel,11.6,6.2,8.1,24.4,45.6,34.9,219,610,III,74.0,0.086,0.451,,0.418,0.033
VOLKSWAGEN,New Passat  Saloon,2.5 V6 TDI (150 bhp),M6,2496,Diesel,10.0,5.4,7.0,28.2,52.3,40.4,189,527,III,72.0,0.314,0.374,,0.318,0.034
VOLKSWAGEN,New Passat Estate,1.9 TDI PD (100 bhp),A4,1896,Diesel,9.7,5.5,7.0,29.1,51.4,40.4,189,527,III,72.0,0.160,0.465,,0.422,0.033
VOLKSWAGEN,New Passat Estate,1.9 TDI PD (100 bhp),M5,1896,Diesel,7.3,4.8,5.7,38.7,58.9,49.6,154,429,III,72.0,0.137,0.454,,0.420,0.030
VOLKSWAGEN,New Passat Estate,1.9 TDI PD (130 bhp),A5,1896,Diesel,10.1,5.7,7.2,28.0,49.6,39.2,194,543,III,70.0,0.131,0.442,,0.412,0.032
VOLKSWAGEN,New Passat Estate,1.9 TDI PD (130 bhp),M5,1896,Diesel,7.9,4.9,5.9,35.8,57.6,47.9,157,444,III,72.0,0.080,0.469,,0.449,0.043
VOLKSWAGEN,New Passat Estate,1.9 TDI PD (130 bhp),M6,1896,Diesel,7.7,5.0,6.0,36.7,56.5,47.1,162,452,III,74.0,0.065,0.422,,0.403,0.031
VOLKSWAGEN,New Passat Estate,2.5 V6 TDI (150 bhp),A5,2496,Diesel,11.8,6.5,8.4,23.9,43.5,33.6,227,633,III,74.0,0.086,0.451,,0.418,0.033
VOLKSWAGEN,New Passat Estate,2.5 V6 TDI (150 bhp),M6,2496,Diesel,10.2,5.5,7.2,27.7,51.4,39.2,194,543,III,72.0,0.314,0.374,,0.318,0.034
VOLKSWAGEN,Sharan,1.9 TDI PD (90 bhp),M6,1896,Diesel,8.3,5.8,6.7,34.0,48.7,42.2,181,504,III,73.0,0.081,0.411,,0.387,0.025
VOLKSWAGEN,Sharan,1.9 TDI PD (115 bhp),A5,1896,Diesel,9.9,6.5,7.8,28.5,43.5,36.2,211,588,III,73.0,0.159,0.484,,0.457,0.026
VOLKSWAGEN,Sharan,1.9 TDI PD (115 bhp),M6,1896,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,178,497,III,74.0,0.463,0.464,,0.387,0.035
VOLKSWAGEN,Sharan,1.9 TDI PD  4MOTION (115 bhp),QM6,1896,Diesel,9.7,6.5,7.7,29.1,43.5,36.7,208,580,III,73.0,0.248,0.431,,0.394,0.044
VOLKSWAGEN,Caravelle,2.5 TDI (88 bhp),M5,2461,Diesel,10.1,6.9,8.1,28.0,40.9,34.9,219,610,III,73.5,0.503,0.734,,0.623,0.070
VOLKSWAGEN,Caravelle,2.5 TDI (102 bhp),M5,2461,Diesel,9.9,6.8,7.9,28.5,41.5,35.8,213,594,III,73.5,0.242,0.730,,0.682,0.083
