,,,,,,Fuel Consumption and CO2 Emissions,,,,,,,,"Other Type Approval Emissions Data                                        (read ""How to use the list""                                                     before comparing models).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Metric l/100km,,,Imperial mpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manufacturer/Model,Model,Description,Trans-mission,Engine Capacity cc,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Comb-ined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Comb-ined,CO2 g/km,Fuel Cost   of driving 12000 Miles (£'s),Noise Level dB(A) (moving),Emissions CO    (g/km),Emissions HC    (g/km),Emissions  NOx        (g/km),Emissions    HC+NOx          (g/km),Emissions        Particles              (g/km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDI,New A4 Avant,2.0 T FSI (200 PS) quattro,QM6,1984,Petrol,12.9,6.9,9.1,21.9,40.9,31.0,218,,74.0,0.634,0.034,0.019,,
AUDI,New A4 Avant,2.0 T FSI Tiptronic (200 PS) quattro,QA6,1984,Petrol,13.7,7.4,9.7,20.6,38.2,29.1,233,,74.0,0.617,0.061,0.024,,
AUDI,New A4 Avant,2.0 TDI (140 PS),M6,1968,Diesel,8.0,4.7,5.9,35.3,60.1,47.9,158,,73.0,0.266,,0.228,0.267,0.019
AUDI,New A4 Avant,2.0 TDI (140 PS) multitronic,AV,1968,Diesel,8.3,5.3,6.4,34.0,53.3,44.1,173,,72.0,0.125,,0.242,0.261,0.022
AUDI,New A4 Avant,2.5 V6 (163 PS),M6,2496,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,192,,74.0,0.181,,0.196,0.245,0.013
AUDI,New A4 Avant,2.5 V6 (163 PS) multitronic,AV,2496,Diesel,9.4,5.8,7.1,30.1,48.7,39.8,192,,72.0,0.163,,0.159,0.204,0.014
AUDI,New A4 Avant,3.0 V6 TDI (204 PS) quattro,QM6,2967,Diesel,10.9,6.1,7.9,25.9,46.3,35.8,212,,73.0,0.208,,0.210,0.240,0.022
AUDI,New A4 Avant,3.0 V6 TDI Tiptronic (204 PS) quattro,QA6,2967,Diesel,12.0,6.4,8.4,23.5,44.1,33.6,226,,75.0,0.234,,0.171,0.204,0.023
AUDI,New A4 Avant,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,15.9,7.7,10.8,17.8,36.7,26.2,259,,71.0,0.462,0.064,0.031,,
AUDI,New A4 Avant,3.2 V6 FSI quattro (256 PS) Tiptronic,QA6,3123,Petrol,15.7,8.0,10.8,18.0,35.3,26.2,259,,72.0,0.749,0.080,0.062,,
AUDI,New A4 Avant,3.2 V6 FSI (256 PS) multitronic,AV,3123,Petrol,14.0,7.1,9.7,20.2,39.8,29.1,233,,74.0,0.887,0.075,0.037,,
AUDI,A6 Saloon SE & S line,2.0 TDI (140 PS),M6,1968,Diesel,8.4,5.1,6.3,33.6,55.4,44.8,169,,72.0,0.102,,0.226,0.255,0.021
AUDI,A6 Saloon SE & S line,2.4 V6 (177 PS),M6,2393,Petrol,14.6,7.3,10.0,19.3,38.7,28.2,240,,74.0,0.604,0.037,0.017,,
AUDI,A6 Saloon SE & S line,2.4 V6 (177 PS) multitronic,AV,2393,Petrol,14.1,7.5,10.0,20.0,37.7,28.2,240,,74.0,0.425,0.058,0.023,,
AUDI,A6 Saloon SE & S line,2.7 TDI (180 PS),M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,190,,72.0,0.232,,0.215,0.251,0.017
AUDI,A6 Saloon SE & S line,3.0 V6 TDI Tiptronic quattro (225 PS),QA6,2967,Diesel,12.0,6.5,8.5,23.5,43.5,33.2,229,,70.0,0.205,,0.219,0.245,0.017
AUDI,A6 Saloon SE & S line,3.0 TDI V6 Tiptronic quattro (225 PS) (DPF),QA6,2967,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,232,,70.0,0.265,,0.208,0.250,0.002
AUDI,A6 Saloon SE & S line,3.2 V6 FSI (256 PS),M6,3123,Petrol,14.7,7.4,10.1,19.2,38.2,28.0,240,,73.0,0.841,0.061,0.044,,
AUDI,A6 Saloon SE & S line,3.2 V6 FSI Tiptronic quattro (256 PS),QA6,3123,Petrol,15.9,8.3,11.1,17.8,34.0,25.4,266,,71.0,0.828,0.091,0.041,,
AUDI,A6 Saloon SE & S line,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,16.9,7.9,11.1,16.7,35.8,25.4,266,,74.0,0.808,0.056,0.038,,
AUDI,A6 Saloon SE & S line,4.2 V8 Tiptronic quattro (335 PS),QA6,4163,Petrol,16.7,9.0,11.8,16.9,31.4,23.9,283,,73.0,0.377,0.053,0.040,,
AUDI,A6 Saloon SE & S line,2.4 V6 quattro (177 PS),QM6,2393,Petrol,16.2,8.0,11.1,17.4,35.3,25.4,266,,73.0,0.697,0.050,0.034,,
AUDI,A6 Saloon SE & S line,2.0 TDI multitronic (140 PS) ,AV,1968,Diesel,8.4,5.4,6.5,33.6,52.3,43.5,175,,72.0,0.050,,0.226,0.236,0.024
AUDI,A6 Saloon SE & S line,3.0 TDI V6 quattro (225 PS),QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,218,,72.0,0.280,,0.232,0.271,0.020
AUDI,A6 Saloon SE & S line,3.0 TDI V6 quattro (225 PS) (DPF),QM6,2967,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,221,,72.0,0.245,,0.207,0.241,0.001
AUDI,A6 Saloon SE & S line,3.2 V6 FSI multitronic (256 PS) ,AV,3123,Petrol,14.1,7.4,9.9,20.0,38.2,28.5,238,,74.0,0.599,0.079,0.056,,
AUDI,A6 Avant SE & S line,2.0 TDI (140 PS),M6,1968,Diesel,8.4,5.1,6.3,33.6,55.4,44.8,169,,72.0,0.102,,0.226,0.255,0.021
AUDI,A6 Avant SE & S line,2.4 V6 (177 PS),M6,2393,Petrol,14.6,7.3,10.0,19.3,38.7,28.2,240,,74.0,0.604,0.037,0.017,,
AUDI,A6 Avant SE & S line,2.4 V6 (177 PS) multitronic,AV,2393,Petrol,14.1,7.5,10.0,20.0,37.7,28.2,240,,74.0,0.425,0.058,0.023,,
AUDI,A6 Avant SE & S line,2.7 TDI (180 PS),M6,2698,Diesel,9.9,5.5,7.1,28.5,51.4,39.8,190,,72.0,0.232,,0.215,0.251,0.017
AUDI,A6 Avant SE & S line,3.0 V6 TDI Tiptronic quattro (225 PS),QA6,2967,Diesel,12.0,6.5,8.5,23.5,43.5,33.2,229,,70.0,0.205,,0.219,0.245,0.017
AUDI,A6 Avant SE & S line,3.0 TDI V6 Tiptronic quattro (225 PS) (DPF),QA6,2967,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,232,,70.0,0.265,,0.208,0.250,0.002
AUDI,A6 Avant SE & S line,3.2 V6 FSI (256 PS),M6,3123,Petrol,14.7,7.4,10.1,19.2,38.2,28.0,240,,73.0,0.841,0.061,0.044,,
AUDI,A6 Avant SE & S line,3.2 V6 FSI Tiptronic quattro (256 PS),QA6,3123,Petrol,15.9,8.3,11.1,17.8,34.0,25.4,266,,71.0,0.828,0.091,0.041,,
AUDI,A6 Avant SE & S line,3.2 V6 FSI quattro (256 PS),QM6,3123,Petrol,16.9,7.9,11.1,16.7,35.8,25.4,266,,74.0,0.808,0.056,0.038,,
AUDI,A6 Avant SE & S line,4.2 V8 Tiptronic quattro (335 PS),QA6,4163,Petrol,16.7,9.0,11.8,16.9,31.4,23.9,283,,73.0,0.377,0.053,0.040,,
AUDI,A6 Avant SE & S line,2.4 V6 quattro (177 PS),QM6,2393,Petrol,16.2,8.0,11.1,17.4,35.3,25.4,266,,73.0,0.697,0.050,0.034,,
AUDI,A6 Avant SE & S line,2.0 TDI multitronic (140 PS) ,AV,1968,Diesel,8.4,5.4,6.5,33.6,52.3,43.5,175,,72.0,0.050,,0.226,0.236,0.024
AUDI,A6 Avant SE & S line,3.0 TDI V6 quattro (225 PS),QM6,2967,Diesel,11.4,6.2,8.1,24.8,45.6,34.9,218,,72.0,0.280,,0.232,0.271,0.020
AUDI,A6 Avant SE & S line,3.0 TDI V6 quattro (225 PS) (DPF),QM6,2967,Diesel,11.5,6.3,8.2,24.6,44.8,34.4,221,,72.0,0.245,,0.207,0.241,0.001
AUDI,A6 Avant SE & S line,3.2 V6 FSI multitronic (256 PS) ,AV,3123,Petrol,14.1,7.4,9.9,20.0,38.2,28.5,238,,74.0,0.599,0.079,0.056,,
AUDI,A8 ,3.0 V6 (220 PS),AV,2976,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,233,,74.0,0.343,0.053,0.036,,
AUDI,A8 ,3.0 V6 (220 PS) LWB,AV,2976,Petrol,13.8,7.3,9.7,20.5,38.7,29.1,233,,74.0,0.343,0.053,0.036,,
AUDI,A8 ,3.0 V6 TDI quattro (233 PS),QA6,2967,Diesel,12.2,6.6,8.6,23.2,42.8,32.8,231,,73.0,0.274,,0.208,0.241,0.014
AUDI,A8 ,3.7 V8 quattro (270 PS),QA6,3697,Petrol,17.3,8.8,11.9,16.3,32.1,23.7,286,,73.0,0.668,0.060,0.038,,
AUDI,A8 ,4.2 V8 quattro (335 PS),QA6,4172,Petrol,17.7,8.9,12.1,16.0,31.7,23.3,290,,73.0,0.398,0.044,0.032,,
AUDI,A8 ,4.2 V8 quattro (335 PS) LWB,QA6,4172,Petrol,17.7,8.9,12.1,16.0,31.7,23.3,290,,73.0,0.398,0.044,0.032,,
AUDI,A8 ,6.0 W12 quattro (450 PS) LWB,QA6,5998,Petrol,20.7,10.1,14.0,13.6,28.0,20.2,336,,73.0,0.819,0.097,0.023,,
AUDI,A8 ,6.0 W12 quattro (450 PS),QA6,5998,Petrol,21.5,10.9,14.8,13.1,25.9,19.1,355,,72.0,0.715,0.084,0.028,,
AUDI,Audi Allroad (Up to June 2005) ,2.7 V6 Turbo quattro Tiptronic (250 PS),QA5,2671,Petrol,19.3,9.8,13.3,14.6,28.8,21.2,319,,70.0,0.302,0.068,0.045,,
AUDI,Audi Allroad (Up to June 2005) ,2.7 V6 Turbo quattro (250 PS)(Low & High Ratio Transmission),QM6,2671,Petrol,18.1,9.9,12.9,15.6,28.5,21.9,310,,73.0,0.340,0.040,0.064,,
AUDI,Audi Allroad (Up to June 2005) ,4.2 V8 quattro (300 PS),QA5,4172,Petrol,20.1,10.2,13.8,14.1,27.7,20.5,331,,73.0,0.197,0.038,0.038,,
AUDI,Audi 'S' Series,New S4 4.2 V8 (344 PS) Saloon,QA6,4163,Petrol,18.0,9.2,12.4,15.7,30.7,22.8,298,,73.0,0.296,0.031,0.018,,
