Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
SAAB,9-5 Series 5 Door Estate,2.3 turbo 185hp B235E,M5,2290,Petrol,13.0,6.8,9.1,21.7,41.5,31.0,217,634,III,72.0,0.5,,0.0,0.0,,02 May 2003,
SAAB,9-5 Series 5 Door Estate,2.3 turbo 185hp B235E,A5,2290,Petrol,15.1,7.6,10.3,18.7,37.2,27.4,246,717,III,70.0,0.7,,0.1,0.0,,02 May 2003,
SAAB,9-5 Series 5 Door Estate,2.3 HOT 250hp B235R 'Aero',M5,2290,Petrol,12.9,6.7,9.0,21.9,42.2,31.4,214,625,III,71.0,0.5,,0.0,0.0,,02 May 2003,
SAAB,9-5 Series 5 Door Estate,2.2 TiD 120hp D223L,M5,2171,Diesel,9.3,5.4,6.9,30.4,52.3,40.9,178,500,III,73.0,0.3,0.4,0.0,0.4,0.0,02 May 2003,
SAAB,9-5 Series 5 Door Estate,3.0 TiD 176hp D308L,M5,2958,Diesel,10.3,6.0,7.6,27.4,47.1,37.2,202,550,III,72.0,0.1,0.4,0.1,0.4,0.0,02 May 2003,
SAAB,9-5 Series 4 Door Saloon,3.0 TiD 176hp D308L,M5,2958,Diesel,10.0,5.8,7.3,28.2,48.7,38.7,191,529,III,72.0,0.1,0.4,0.1,0.4,0.0,06 June 2002,
SAAB,9-5 Series 4 Door Saloon,2.2 TiD 120hp D223L,M5,2171,Diesel,9.0,5.2,6.6,31.4,54.3,42.8,175,478,III,73.0,0.3,0.4,0.0,0.4,0.0,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,2.0 turbo 150hp B205E,M5,1985,Petrol,12.1,6.6,8.6,23.3,42.8,32.8,204,599,III,72.0,0.4,,0.0,0.0,,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,2.0 turbo 150hp B205E,A5,1985,Petrol,14.9,7.6,10.3,19.0,37.2,27.4,244,717,III,69.0,0.5,,0.1,0.0,,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,2.3 turbo 185hp B235E,A5,2290,Petrol,14.8,7.2,10.0,19.1,39.2,28.2,238,696,III,70.0,0.7,,0.1,0.0,,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,2.3 HOT 250hp B235R 'Aero',A5,2290,Petrol,14.8,6.8,9.8,19.1,41.5,28.8,232,682,III,70.0,0.7,,0.1,0.0,,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,3.0 turbo V6 200hp B308E,A5,2962,Petrol,16.5,7.9,11.1,17.1,35.8,25.4,263,773,III,71.0,1.3,,0.1,0.0,,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,2.3 HOT 250hp B235R 'Aero',M5,2290,Petrol,12.8,6.4,8.8,22.1,44.1,32.1,209,612,III,71.0,0.5,,0.0,0.0,,09 April 2002,
SAAB,9-5 Series 4 Door Saloon,2.2 TiD 120hp D223L,A5,2171,Diesel,9.9,5.9,7.4,28.5,47.9,38.2,197,536,III,71.0,0.0,0.4,,0.4,0.0,11 October 2002,
SAAB,9-5 Series 4 Door Saloon,2.3 turbo 185hp B235E ,M5,2290,Petrol,12.8,6.6,8.9,22.1,42.8,31.7,212,620,III,72.0,0.5,,0.0,0.0,,15 May 2003,
SAAB,9-3 Series Convertible,2.0 turbo 150hp B205E ,A4,1985,Petrol,14.8,7.5,10.2,19.1,37.7,27.7,243,709,III,72.0,0.6,,0.1,0.0,,26 February 2002,
SAAB,9-3 Series Convertible,2.0 turbo 150hp B205E ,M5,1985,Petrol,12.1,6.3,8.5,23.3,44.8,33.2,201,592,III,73.0,0.7,,0.0,0.0,,09 April 2002,
SAAB,9-3 Series Convertible,2.0 Turbo 185hp B205L ,A4,1985,Petrol,14.6,7.4,10.1,19.3,38.2,28.0,240,701,III,71.0,0.4,,0.0,0.0,,26 February 2002,
SAAB,9-3 Series Convertible,2.0 Turbo 185hp B205L ,M5,1985,Petrol,12.6,6.6,8.8,22.4,42.8,32.1,210,612,III,73.0,0.0,,0.0,0.0,,26 February 2002,
SAAB,9-3 Series Convertible,2.0 HOT 205hp B205R 'Aero',A4,1985,Petrol,14.8,7.1,10.0,19.1,39.8,28.2,240,696,III,72.0,0.5,,0.1,0.0,,09 April 2002,
SAAB,9-3 Series Convertible,2.0 HOT 205hp B205R 'Aero',M5,1985,Petrol,13.2,6.7,9.1,21.4,42.2,31.0,217,634,III,72.0,0.4,,0.0,0.0,,09 April 2002,
SAAB,9-3 Sport Saloon,2.2 TiD 125hp D223L,M5,2171,Diesel,9.0,5.2,6.6,31.4,54.3,42.8,177,478,III,73.0,0.1,0.4,0.0,0.4,0.0,13 August 2002,
SEAT,Arosa,1.4 TDI,M5,1422,Diesel,5.7,3.6,4.4,49.6,78.5,64.2,119,319,III,73.0,0.2,0.5,,0.5,0.0,29 May 2003,
SEAT,New Ibiza (From May 2002),1.9 TDI (100 PS),M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,362,III,72.0,0.1,0.4,,0.4,0.0,29 May 2003,
SEAT,New Ibiza (From May 2002),1.9 TDI  (130 PS),M6,1896,Diesel,6.7,4.2,5.1,42.2,67.3,55.4,138,369,III,71.0,0.1,0.5,0.0,0.5,0.0,29 May 2003,
SEAT,New Ibiza (From May 2002),1.4 TDi (75 PS),M5,1422,Diesel,5.7,4.1,4.6,49.6,68.9,61.4,124,333,III,72.0,0.1,0.4,,0.4,0.0,22 May 2003,
SEAT,Cordoba,1.9 TDI ,M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,362,III,73.0,0.1,0.4,0.0,0.4,0.0,21 February 2003,
SEAT,Cordoba,1.9 TDI (130 PS),M6,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,72.0,0.1,0.5,0.0,0.5,0.0,29 May 2003,
SEAT,Leon,1.9 TDI (110 PS),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,73.0,0.1,0.4,0.0,0.4,0.1,29 May 2003,
SEAT,Leon,Cupra R,M6,1781,Petrol,12.5,6.6,8.8,22.6,42.8,32.1,211,612,III,70.0,1.2,,0.1,0.1,,21 February 2003,
SEAT,Leon,1.9 TDI (90 PS),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,73.0,0.1,0.4,,0.4,0.0,29 May 2003,
SEAT,Leon,1.9 TDI (110 PS) up to December 2002,M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,71.0,0.1,0.4,,0.4,0.0,29 May 2003,
SEAT,Leon,1.8 20V (125 PS),A4,1781,Petrol,12.1,7.0,8.9,23.3,40.4,31.7,214,620,III,72.0,1.9,,0.2,0.1,,29 May 2003,
SEAT,Leon,1.8 20V (125 PS),M5,1781,Petrol,10.8,6.4,8.0,26.2,44.1,35.3,192,556,III,72.0,0.9,,0.1,0.0,,29 May 2003,
SEAT,Toledo,1.9 TDI (110 PS) up to December 2002,M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,71.0,0.1,0.4,,0.4,0.0,29 May 2003,
SEAT,Toledo,1.8 20V (125 PS),A4,1781,Petrol,12.1,7.0,8.9,23.3,40.4,31.7,214,620,III,71.0,1.9,,0.2,0.1,,29 May 2003,
SEAT,Toledo,1.8 20V (125 PS),M5,1781,Petrol,10.8,6.4,8.0,26.2,44.1,35.3,192,556,III,72.0,0.9,,0.1,0.0,,29 May 2003,
SEAT,Toledo,1.9 TDI (110 PS),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,72.0,0.1,0.4,0.0,0.4,0.1,29 May 2003,
SEAT,Alhambra,1.9 TDI PD (130 PS),M6,1896,Diesel,8.3,5.5,6.5,34.0,51.4,43.5,176,470,III,70.0,0.2,0.4,,0.3,0.0,29 May 2003,
SEAT,Alhambra,1.9 TDI PD (115 PS),M6,1896,Diesel,8.5,5.4,6.5,33.2,52.3,43.5,176,470,III,74.0,0.5,0.5,,0.4,0.0,29 May 2003,
SEAT,Alhambra,1.9 TDI PD Tiptronic (115 PS),A5,1896,Diesel,9.7,6.3,7.6,29.1,44.8,37.2,205,550,III,73.0,0.2,0.5,,0.5,0.0,29 May 2003,
SKODA,Fabia Estate,Comfort 1.9 SDI (64 bhp),M5,1896,Diesel,6.4,4.1,4.9,44.8,68.9,57.6,132,355,III,74.0,0.2,0.4,,0.4,0.0,10 March 2003,
SKODA,Fabia Estate,Elegance 1.9 TDI  (100 bhp),M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,362,III,74.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Fabia Estate,Comfort 1.9 TDI (100 bhp),M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,362,III,74.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Fabia Estate,Classic 1.9 SDI (64 bhp),M5,1896,Diesel,6.4,4.1,4.9,44.1,68.9,57.6,132,355,III,72.0,0.2,0.4,,0.4,0.0,10 March 2003,
SKODA,Fabia Estate,Classic 1.4 16V (75 bhp) (From January 2002),A4,1390,Petrol,10.4,6.1,7.6,27.2,46.3,37.2,182,528,III,70.0,0.2,,0.1,0.1,,29 May 2003,
SKODA,Fabia Hatch,Classic 1.9 SDI (64 bhp),M5,1896,Diesel,6.3,4.1,4.9,44.8,68.9,57.6,132,355,III,74.0,0.2,0.4,0.0,0.4,0.0,10 March 2003,
SKODA,Fabia Hatch,Comfort 1.9 TDI (100 bhp),M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,362,III,73.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Fabia Hatch,Comfort 1.9 SDI (64 bhp),M5,1896,Diesel,6.4,4.1,4.9,44.8,68.9,57.6,132,355,III,74.0,0.2,0.4,,0.4,0.0,10 March 2003,
SKODA,Fabia Hatch,Elegance 1.9 TDI (100 bhp),M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,362,III,73.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Fabia Saloon,1.9 SDI (64 bhp),M5,1896,Diesel,6.4,4.1,4.9,44.1,68.9,57.6,132,355,III,74.0,0.2,0.0,,0.4,0.0,10 March 2003,
SKODA,Fabia Saloon,1.4 16V (75 bhp) (From January 2002),A4,1390,Petrol,10.4,6.1,7.6,27.2,46.3,37.2,182,528,III,70.0,0.2,,0.1,0.1,,29 May 2003,
SKODA,Octavia Estate,Ambiente 2.0 MPI (115 bhp),A4,1984,Petrol,12.7,6.9,9.0,22.2,40.9,31.4,216,625,III,73.0,1.0,,0.1,0.1,,09 April 2002,
SKODA,Octavia Estate,Laurin & Klement 1.9 TDI  (110 bhp),M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,384,III,71.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Octavia Estate,Ambiente 1.9 TDI  (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,73.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Octavia Estate,Elegance 1.8 20V Turbo  4x4  (150 bhp),QM5,1781,Petrol,12.1,7.1,8.9,23.3,39.8,31.7,214,620,III,73.0,0.9,,0.1,0.0,,19 March 2003,
SKODA,Octavia Estate,Classic 1.9 SDI (68 bhp),M5,1896,Diesel,7.1,4.4,5.3,39.8,64.2,53.3,143,384,III,74.0,0.4,0.4,,0.3,0.0,09 April 2002,
SKODA,Octavia Estate,Ambiente 1.9 TDI (90 bhp),A4,1896,Diesel,9.2,5.0,6.5,30.7,56.5,43.5,176,470,III,72.0,0.2,0.3,,0.3,0.0,09 April 2002,
SKODA,Octavia Estate,Elegance 1.9 TDI  (110 bhp),M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,384,III,71.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Octavia Hatch,Classic 1.9 SDI (68 bhp),M5,1896,Diesel,7.1,4.4,5.3,39.8,64.2,53.3,143,384,III,74.0,0.4,0.4,,0.3,0.0,09 April 2002,
SKODA,Octavia Hatch,Ambiente 1.9 TDI (90 bhp),A4,1896,Diesel,9.1,4.9,6.4,31.0,57.6,44.1,173,464,III,72.0,0.2,0.3,,0.3,0.0,09 April 2002,
SKODA,Octavia Hatch,Ambiente 1.9 TDI (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,73.0,0.1,0.4,,0.4,0.0,09 April 2002,
SKODA,Octavia Hatch,Elegance 1.9 TDI (110 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,74.0,0.1,0.4,,0.4,0.0,10 February 2003,
SKODA,Octavia Hatch,Laurin & Klement 1.9 TDI (110 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,377,III,74.0,0.1,0.4,,0.4,0.0,10 February 2003,
SKODA,Octavia Hatch,Elegance 1.8 20V Turbo 4x4 (150 bhp),QM5,1781,Petrol,12.1,7.1,8.9,23.3,39.8,31.7,214,620,III,73.0,0.9,,0.1,0.0,,19 March 2003,
SKODA,Superb,Classic 1.9 TDI 130 (bhp) ,M5,1896,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,154,420,III,74.0,0.2,0.4,,0.4,0.0,09 April 2002,
SKODA,Superb,Comfort 1.9 TDI 130 (bhp) ,M5,1896,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,154,420,III,74.0,0.2,0.4,,0.4,0.0,09 April 2002,
SKODA,Superb,Comfort 2.5 V6 TDI 155 (bhp) ,M5,2496,Diesel,10.1,5.5,7.1,28.0,51.4,39.8,192,514,III,74.0,0.1,0.3,,0.3,0.0,09 April 2002,
SKODA,Superb,Elegance 1.9 TDI 130 (bhp) ,M5,1896,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,154,420,III,74.0,0.2,0.4,,0.4,0.0,09 April 2002,
SKODA,Superb,Elegance 2.5 V6 TDI 155 (bhp) ,A5,2496,Diesel,11.6,6.0,8.0,24.4,47.1,35.3,216,580,III,75.0,0.0,0.3,,0.3,0.0,20 February 2003,
SKODA,Superb,Classic 1.9 TDI (100 bhp) ,M5,1896,Diesel,7.2,4.7,5.6,39.2,60.1,50.4,151,406,III,73.0,0.2,0.4,,0.4,0.0,18 October 2002,
SUBARU,Impreza ,2.0 WRX STi AWD 4 Door,M6,1994,Petrol,16.7,9.5,12.1,16.9,29.7,23.3,290,843,III,71.5,1.4,0.2,0.1,0.1,,27 March 2003,
SUBARU,Impreza ,1.6 TS AWD 5 Door,M5,1597,Petrol,12.1,7.1,8.9,23.3,39.8,31.7,210,620,III,71.3,1.0,0.2,0.1,0.1,,01 July 2001,
SUBARU,Impreza ,2.0 GX AWD 4/5 Door,M5,1994,Petrol,13.5,7.4,9.6,20.9,38.2,29.4,227,668,III,71.3,1.3,0.1,0.1,0.0,,01 July 2001,
SUBARU,Impreza ,2.0 GX AWD 4/5 Door,A4,1994,Petrol,13.5,7.5,9.7,20.9,37.7,29.1,230,675,III,69.7,1.1,0.2,0.1,0.0,,01 July 2001,
SUBARU,Impreza ,2.0 WRX AWD 4/5 Door Turbo,M5,1994,Petrol,14.2,7.9,10.2,19.9,35.8,27.7,242,709,III,70.3,0.7,0.1,0.1,0.0,,01 July 2001,
SUBARU,Impreza (2003 Model Year),2.0 GX Sport AWD 4/5 Door,M5,1994,Petrol,12.4,6.8,8.9,22.8,41.5,31.7,212,620,III,71.3,1.6,0.1,0.1,0.0,,19 March 2003,
SUBARU,Impreza (2003 Model Year),2.0 GX Sport AWD 4/5 Door,A4,1994,Petrol,12.3,6.5,8.6,23.0,43.5,32.8,206,599,III,69.7,1.0,0.2,0.1,0.0,,19 March 2003,
SUBARU,Impreza (2003 Model Year),2.0 WRX AWD 4/5 Door Turbo,M5,1994,Petrol,12.7,7.1,9.2,22.2,39.8,30.7,219,640,III,70.0,1.4,0.1,0.1,0.0,,13 January 2003,
SUBARU,Impreza (2003 Model Year),2.0 WRX STi AWD 4 Door,M6,1994,Petrol,15.5,8.5,11.1,18.2,33.2,25.4,265,773,III,71.5,1.4,0.1,0.1,0.0,,13 January 2003,
SUBARU,Legacy (2001 Model Year),2.0 GL Saloon AWD,M5,1994,Petrol,12.6,7.3,9.2,22.4,38.7,30.7,218,640,III,73.1,1.2,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.0 GL Saloon AWD,A4,1994,Petrol,13.2,7.4,9.5,21.4,38.2,29.7,224,661,III,71.9,0.6,0.2,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.0 GL Estate  AWD,M5,1994,Petrol,13.1,7.5,9.6,21.6,37.7,29.4,227,668,III,73.1,1.1,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.0 GL Estate  AWD,A4,1994,Petrol,13.2,7.6,9.7,21.4,37.2,29.1,229,675,III,71.9,0.6,0.2,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.5 GX Saloon AWD,M5,2457,Petrol,13.2,7.1,9.4,21.4,39.8,30.1,222,652,III,74.0,1.0,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.5 GX Saloon AWD,A4,2457,Petrol,13.8,7.4,9.8,20.5,38.2,28.8,232,682,III,71.9,0.7,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.5 GX Estate AWD,M5,2457,Petrol,13.4,7.6,9.7,21.1,37.2,29.1,230,675,III,74.0,1.1,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.5 GX Estate AWD,A4,2457,Petrol,13.4,7.8,9.9,21.1,36.2,28.5,234,689,III,71.9,1.1,0.2,0.1,0.1,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.5 Outback Estate AWD,M5,2457,Petrol,13.0,7.5,9.5,21.7,37.7,29.7,226,661,III,74.0,1.2,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),2.5 Outback Estate AWD,A4,2457,Petrol,13.3,7.9,9.9,21.2,35.8,28.5,235,689,III,71.9,0.8,0.1,0.1,0.0,,01 July 2001,
SUBARU,Legacy (2001 Model Year),3.0 Outback Estate AWD,A4,3000,Petrol,15.3,7.8,10.5,18.5,36.2,26.9,248,730,III,70.3,0.6,0.2,0.1,0.1,,01 July 2001,
SUBARU,Legacy (2002 Model Year),2.5 GX Saloon AWD,M5,2457,Petrol,13.4,7.6,9.7,21.1,37.2,29.1,230,675,III,74.0,1.1,0.1,0.1,0.0,0.0,11 October 2001,
SUBARU,Legacy (2003 Model Year),2.0 GL Saloon AWD,M5,1994,Petrol,12.6,6.5,8.7,22.4,43.5,32.5,209,629,III,73.1,1.6,0.1,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.0 GL Saloon AWD,A4,1994,Petrol,12.3,6.5,8.6,23.0,43.5,32.8,206,624,III,71.9,1.0,0.2,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.0 GL Estate AWD,M5,1994,Petrol,12.9,6.9,9.1,21.9,40.9,31.0,217,660,III,73.1,1.6,0.1,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.0 GL Estate AWD,A4,1994,Petrol,12.6,6.8,9.0,22.4,41.5,31.4,215,651,III,71.9,1.0,0.2,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.5 GX Saloon AWD,M5,2457,Petrol,12.3,7.0,9.0,23.0,40.4,31.4,215,651,III,74.0,1.4,0.2,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.5 GX Saloon AWD,A4,2457,Petrol,12.9,7.2,9.3,21.9,39.2,30.4,221,673,III,71.9,1.3,0.1,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.5 GX Estate AWD,M5,2457,Petrol,12.5,7.2,9.2,22.6,39.2,30.7,220,666,III,74.0,1.4,0.2,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.5 GX Estate AWD,A4,2457,Petrol,12.9,7.4,9.4,21.9,38.2,30.1,226,680,III,71.9,1.3,0.1,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.5 Outback Estate AWD,M5,2457,Petrol,12.3,7.2,9.0,23.0,39.2,31.4,216,651,III,74.0,1.4,0.2,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),2.5 Outback Estate AWD,A4,2457,Petrol,12.4,7.2,9.1,22.8,39.2,31.0,218,660,III,71.9,1.3,0.1,0.1,0.0,,06 June 2002,
SUBARU,Legacy (2003 Model Year),3.0 Outback Estate AWD,A4,3000,Petrol,14.0,7.6,9.9,20.2,37.2,28.5,238,718,III,70.3,0.6,0.1,0.1,0.0,,06 June 2002,
SUBARU,Forester (2001 Model Year),2.0 AWD 5 Door,M5,1994,Petrol,13.5,7.5,9.7,20.9,37.7,29.1,229,675,III,72.5,1.3,0.1,0.1,0.0,,01 July 2001,
SUBARU,Forester (2001 Model Year),2.0 AWD 5 Door,A4,1994,Petrol,13.6,7.6,9.8,20.8,37.2,28.8,232,682,III,71.0,0.8,0.1,0.1,0.0,,01 July 2001,
SUBARU,Forester (2001 Model Year),2.0 AWD S Turbo 5 Door,M5,1994,Petrol,14.6,8.2,10.6,19.3,34.4,26.6,251,738,III,71.5,0.9,0.1,0.1,0.0,,27 March 2003,
SUBARU,Forester (2001 Model Year),2.0 AWD S Turbo 5 Door,A4,1994,Petrol,14.9,8.3,10.7,19.0,34.0,26.4,254,744,III,70.0,0.5,0.2,0.1,0.0,,01 July 2001,
SUBARU,Forester (2002 Model Year),2.0 AWD S Turbo 5 Door,A4,1994,Petrol,14.8,8.3,10.7,19.1,34.0,26.4,253,744,III,70.0,0.5,0.1,0.1,0.0,0.0,11 October 2001,
SUBARU,Forester (2003 Model Year),2.0 AWD 5 Door,M5,1994,Petrol,11.6,6.7,8.5,24.4,42.2,33.2,204,616,III,71.9,1.3,0.1,0.1,0.0,,06 June 2002,
SUBARU,Forester (2003 Model Year),2.0 AWD 5 Door,A4,1994,Petrol,11.9,6.7,8.6,23.7,42.2,32.8,206,624,III,70.0,1.2,0.2,0.1,0.1,,06 June 2002,
SUBARU,Forester (2003 Model Year),2.0 AWD Turbo 5 Door,M5,1994,Petrol,13.3,7.8,9.8,21.2,36.2,28.8,235,682,III,71.9,1.2,0.2,0.1,0.1,,18 June 2002,
SUBARU,Forester (2003 Model Year),2.0 AWD Turbo 5 Door,A4,1994,Petrol,13.7,7.6,9.8,20.6,37.2,28.8,236,682,III,67.7,0.7,0.2,0.1,0.0,,18 June 2002,
SUZUKI,Alto,1.1 GL/GLS 5-door From VIN MA3FFB21S00144416,5MT,1061,Petrol,6.5,4.0,4.9,43.5,70.6,57.6,119,341,III,71.1,0.2,0.0,0.0,0.0,,21 May 2003,
SUZUKI,Alto,1.1 GL(A)/GLS(A)  5-door From VIN MA3FFB21S00151669 ,3AT,1061,Petrol,7.8,5.3,6.2,36.2,53.3,45.6,152,431,III,70.2,0.3,0.1,0.0,0.0,,21 May 2003,
SUZUKI,Swift,1.0 GL/GLS 3 door  From VIN TSMMAA44S00800001,5MT,993,Petrol,6.8,4.5,5.3,41.5,62.8,53.3,130,368,III,71.2,0.3,0.0,0.0,0.0,,01 July 2001,
SUZUKI,Swift,1.0 GL/GLS 5 door  From VIN TSMMAB44S00800001,5MT,993,Petrol,6.8,4.5,5.3,41.5,62.8,53.3,130,368,III,71.2,0.3,0.0,0.0,0.0,,01 July 2001,
SUZUKI,Wagon R+,1.3 GL From VIN TSMMMA53S00100001,5MT,1298,Petrol,7.8,5.1,6.1,36.2,55.4,46.3,145,424,III,72.0,0.2,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Wagon R+,1.3 GL(A) 5-seat From VIN TSMMMA53S00211175,4AT,1298,Petrol,9.8,6.2,7.5,28.8,45.6,37.7,178,521,III,71.0,0.2,0.1,0.0,0.0,,21 May 2003,
SUZUKI,Wagon R+,1.3 GL(A) From VIN TSMMMA53S00140865,4AT,1298,Petrol,8.9,5.8,6.9,31.7,48.7,40.9,166,480,III,71.0,0.2,0.1,0.0,0.0,,21 May 2003,
SUZUKI,Wagon R+,1.3 GL 5-Seat VIN TSMMMA53S00211085,5MT,1298,Petrol,8.4,5.3,6.4,33.6,53.3,44.1,152,445,III,72.0,0.2,0.1,0.0,0.0,,21 May 2003,
SUZUKI,Ignis,1.3 GA/GL 3 door From VIN JSAFHV51S00100001,5MT,1328,Petrol,8.5,5.2,6.4,33.2,54.3,44.1,150,445,III,71.0,0.3,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Ignis,1.3 GL 5 door From VIN JSAFHX51S00100001,5MT,1328,Petrol,8.5,5.2,6.4,33.2,54.3,44.1,150,445,III,71.0,0.3,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Ignis,1.3 GL(A) 3 door  From VIN JSAFHV51S00100001,4AT,1328,Petrol,9.5,6.0,7.3,29.7,47.1,38.7,170,507,III,70.0,0.5,0.0,0.0,0.0,,01 July 2001,
SUZUKI,Ignis,1.3 GL(A) 5 door  From VIN JSAFHX51S00100001,4AT,1328,Petrol,9.5,6.0,7.3,29.7,47.1,38.7,170,507,III,70.0,0.5,0.0,0.0,0.0,,01 July 2001,
SUZUKI,Jimny,1.3 JLX Soft Top From VIN VSEFJB33C00107293,5MTx2,1298,Petrol,9.4,6.4,7.5,30.1,44.1,37.7,179,521,III,72.0,0.6,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Jimny,1.3 JLX(A) Soft Top  From VIN VSEFJB33C00109072,4ATx2,1298,Petrol,9.9,6.5,7.8,28.5,43.5,36.2,185,543,III,73.0,0.6,0.1,0.1,0.0,,01 July 2001,
SUZUKI,Jimny,1.3 JLX Estate From VIN JSAFJB43V00100001,5MTx2,1328,Petrol,9.5,6.8,7.8,29.7,41.5,36.2,184,543,III,72.6,0.2,0.0,0.0,0.0,,01 July 2001,
SUZUKI,Jimny,1.3 JLX(A) Estate From VIN JSAFJB43V00100001,4ATx2,1328,Petrol,10.4,6.7,8.1,27.2,42.2,34.9,189,563,III,71.0,0.4,0.0,0.0,0.0,,01 July 2001,
SUZUKI,Liana,1.6 GL/GLX 5-door From VIN JSAERC31S00100001,5MT,1586,Petrol,9.2,5.9,7.1,30.7,47.9,39.8,171,493,III,73.0,0.3,0.0,0.0,0.0,,21 May 2003,
SUZUKI,Liana,1.6 GL(A)/GLX (A) 5-door From VIN JSAERC31S00100001,4AT,1586,Petrol,10.5,6.4,7.9,26.9,44.1,35.8,192,549,III,71.0,0.3,0.0,0.0,0.0,,21 May 2003,
SUZUKI,Liana,1.6 GL(A)/GLX(A) 4-door From VIN JSAERA31S00150005,4AT,1586,Petrol,10.5,6.4,7.9,26.9,44.1,35.8,192,549,III,71.0,0.3,0.0,0.0,0.0,,21 May 2003,
SUZUKI,Liana,1.6 GL/GLX 4-door From VIN JSAERA31S00150006,5MT,1586,Petrol,9.2,5.9,7.1,30.7,47.9,39.8,171,493,III,73.0,0.3,0.0,0.0,0.0,,21 May 2003,
SUZUKI,Grand Vitara,1.6 SE Estate From VIN JSAFTB03V00152199,5MTx2,1590,Petrol,10.0,6.8,8.0,28.2,41.5,35.3,193,556,III,73.1,0.6,0.1,0.0,0.0,,21 May 2003,
