Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
MG ROVER GROUP LTD,Rover 75,2.5 V6,A5,2497,Petrol,16.9,8.6,11.6,16.8,32.8,24.3,286,842,II,70.0,0.147,0.112,,,
MG ROVER GROUP LTD,Rover 75,2.0 CDT,M5,1951,Diesel,7.6,4.5,5.6,36.9,63.1,50.0,154,426,II,74.0,0.151,0.447,,,0.038
MITSUBISHI,Shogun Sport,2.5 TD CLASSIC,M5,2477,Diesel,12.8,8.8,10.3,22.1,32.1,27.4,273,776,II,72.0,0.527,0.804,,,0.051
MITSUBISHI,Shogun Sport,2.5 TD EQUIPPE,M5,2477,Diesel,13.6,9.5,11.0,20.8,29.7,25.7,292,828,II,74.0,0.661,0.778,,,0.060
MITSUBISHI,Shogun,3.2 CLASSIC SWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,731,III,75.0,0.990,0.847,,,0.034
MITSUBISHI,Shogun,3.2 EQUIPPE SWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,731,III,75.0,0.990,0.847,,,0.034
MITSUBISHI,Shogun,3.5 GDI EQUIPPE SWB,A5,3497,Petrol,17.5,10.8,13.2,12.1,26.2,21.4,316,956,III,71.0,0.198,0.371,,,
MITSUBISHI,Shogun,3.2 CLASSIC LWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,731,III,74.0,0.990,0.847,,,0.034
MITSUBISHI,Shogun,3.2 CLASSIC LWB,A5,3200,Diesel,14.0,8.7,10.7,20.2,32.5,26.4,284,806,III,71.0,0.578,0.726,,,0.084
MITSUBISHI,Shogun,3.2 EQUIPPE LWB,M5,3200,Diesel,12.4,8.1,9.7,22.8,34.9,29.1,256,731,III,74.0,0.990,0.847,,,0.034
MITSUBISHI,Shogun,3.2 EQUIPPE LWB,A5,3200,Diesel,14.0,8.7,10.7,20.2,32.5,26.4,284,806,III,71.0,0.578,0.726,,,0.084
MITSUBISHI,Shogun,3.5 V6 GDI ELEGANCE LWB,A5,3497,Petrol,17.5,10.8,13.2,12.1,26.2,21.4,316,956,III,72.0,0.198,0.371,,,
NISSAN,200SX - S14 Series,2.0 Turbo Coupé,M5,1998,Petrol,12.9,7.8,9.7,21.9,36.2,29.1,233,703,II,69.5,0.937,0.252,,,
NISSAN,200SX - S14 Series,2.0 Turbo Coupé,A4,1998,Petrol,15.9,8.2,11.0,17.8,34.4,25.7,267,796,II,66.2,0.470,0.311,,,
NISSAN,Terrano II - R20 Series,2.4 Petrol 3 door,M5,2389,Petrol,15.2,10.1,11.9,18.6,28.0,23.7,282,863,II,74.0,1.765,0.360,,,
NISSAN,Terrano II - R20 Series,2.4 Petrol 5 door,M5,2389,Petrol,15.8,10.3,12.3,17.9,27.4,23.0,292,889,II,74.0,1.765,0.360,,,
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 3 door,A4,2664,Diesel,12.9,9.2,10.6,21.9,30.7,26.6,279,800,II,74.0,1.765,0.360,,,0.104
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 3 door,M5,2664,Diesel,11.8,8.6,9.8,23.9,32.8,28.8,260,739,II,72.0,0.677,1.050,,,0.060
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 5 door,M5,2664,Diesel,11.9,8.7,9.9,23.7,32.5,28.5,263,747,II,72.0,0.677,1.050,,,0.060
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 5 door,A4,2664,Diesel,13.1,9.3,10.7,21.6,30.4,26.4,283,806,II,73.0,0.508,0.777,,,0.119
NISSAN,Patrol GR - Y61 Series,3.0 TDI 3/5 door,MT,2953,Diesel,14.3,8.8,10.8,20.0,32.0,26.0,288,818,II,74.0,0.430,1.000,,,0.080
NISSAN,Patrol GR - Y61 Series,3.0 TDI 5 door,AT,2953,Diesel,13.9,9.0,10.8,20.0,31.0,26.0,287,818,II,71.0,0.600,1.020,,,0.050
NISSAN,Serena - C23 Series,2.3 Diesel 5 door,M5,2283,Diesel,11.9,7.8,9.3,23.7,36.2,30.4,246,700,II,73.0,0.623,0.896,,,0.071
PERODUA,Perodua Nippa,EX Nippa,M5,847,Petrol,6.9,4.6,5.4,41.1,61.4,51.9,129,394,II,71.5,0.827,0.138,,,
PERODUA,Perodua Nippa,GX Nippa,M5,847,Petrol,6.9,4.6,5.4,41.1,61.4,51.9,129,394,II,71.5,0.827,0.138,,,
PEUGEOT,106,1.1 (60 bhp),M5,1124,Petrol,8.4,5.2,6.4,33.6,54.3,44.1,154,464,II,72.8,0.582,0.166,,,
PEUGEOT,106,1.4 (75 bhp),M5,1360,Petrol,9.3,5.4,6.8,30.4,52.3,41.5,167,493,II,72.7,1.422,0.254,,,
PEUGEOT,106,1.6 (120 bhp),M5,1587,Petrol,11.4,6.3,8.1,24.8,44.8,34.9,194,586,II,73.1,1.224,0.389,,,
PEUGEOT,106,1.5 D (58 bhp),M5,1527,Diesel,6.9,4.3,5.3,40.9,65.7,53.3,139,399,II,72.5,0.509,0.576,,,0.058
PEUGEOT,206,1.1 (60 bhp),M5,1124,Petrol,8.2,5.1,6.2,34.4,55.4,45.6,154,449,II,72.0,0.750,0.386,,,
PEUGEOT,206,1.4 (75 bhp),M5,1360,Petrol,8.9,5.3,6.6,31.7,53.3,42.8,157,478,II,72.1,0.917,0.318,,,
PEUGEOT,206,1.4 (75 bhp),A4,1360,Petrol,10.0,5.6,7.2,28.2,50.4,39.2,180,522,II,72.4,0.802,0.406,,,
PEUGEOT,206,1.6 (90 bhp),M5,1587,Petrol,9.2,5.6,6.9,30.7,50.4,40.9,165,500,II,73.6,1.057,0.355,,,
PEUGEOT,206,2.0 (137 bhp),M5,1997,Petrol,10.9,6.2,7.9,25.9,45.6,35.8,187,571,II,73.7,0.326,0.244,,,
PEUGEOT,206,1.9 D (70 bhp),M5,1868,Diesel,7.4,4.4,5.5,38.2,64.2,51.4,144,414,II,73.1,0.274,0.554,,,0.027
PEUGEOT,206,2.0 HDi (90 bhp),M5,1997,Diesel,6.6,4.1,5.0,42.8,68.9,56.5,136,377,II,72.1,0.556,0.488,,,0.028
PEUGEOT,306,1.4 (75 bhp),M5,1360,Petrol,9.1,5.7,6.9,31.0,49.6,40.9,170,500,II,72.3,0.684,0.346,,,
PEUGEOT,306,1.6 (90 bhp),M5,1587,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,172,522,II,73.5,0.907,0.311,,,
PEUGEOT,306,1.6 (90 bhp),A4,1587,Petrol,10.8,6.0,7.8,26.2,47.1,36.2,185,565,II,73.7,1.714,0.342,,,
PEUGEOT,306,1.8 (112 bhp),M5,1761,Petrol,12.0,6.3,8.3,23.5,44.8,34.0,198,602,II,73.2,1.376,0.379,,,
PEUGEOT,306,2.0 (135 bhp),M5,1998,Petrol,12.8,7.0,9.1,22.1,40.4,31.0,219,660,II,72.5,0.103,0.323,,,
PEUGEOT,306,2.0 (167 bhp),M5,1998,Petrol,13.6,7.1,9.4,20.8,39.8,30.1,224,680,II,74.0,0.928,0.464,,,
PEUGEOT,306,1.9 D (70 bhp),M5,1868,Diesel,8.3,5.0,6.2,34.0,56.5,45.6,164,467,II,74.0,0.251,0.572,,,0.044
PEUGEOT,306,2.0 HDi Turbo (90 bhp) (exc. D Turbo),M5,1997,Diesel,6.9,4.3,5.2,40.9,65.7,54.3,141,392,II,73.3,0.584,0.488,,,0.058
PEUGEOT,306,2.0 HDi (90 bhp) (D Turbo only),M5,1997,Diesel,7.2,4.4,5.4,39.2,64.2,52.3,146,407,II,73.3,0.584,0.488,,,0.053
PEUGEOT,306,1.8 (112 bhp) Cabriolet,M5,1761,Petrol,12.2,6.5,8.5,23.2,43.5,33.2,198,616,II,73.2,1.376,0.379,,,
PEUGEOT,306,2.0 (135 bhp) Cabriolet,M5,1998,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,666,II,73.2,0.103,0.323,,,
PEUGEOT,306,2.0 (135 bhp) Cabriolet,A4,1998,Petrol,13.8,6.6,9.3,20.5,42.8,30.4,229,673,II,72.5,0.956,0.252,,,
PEUGEOT,406 Saloon,1.8 (112 bhp),M5,1761,Petrol,12.2,6.7,8.7,23.2,42.2,32.5,209,629,II,73.0,1.036,0.310,,,
PEUGEOT,406 Saloon,2.0 (137 bhp),M5,1997,Petrol,11.5,6.5,8.3,24.6,43.5,34.0,203,602,II,73.3,0.394,0.328,,,
PEUGEOT,406 Saloon,2.0 (137 bhp),A4,1997,Petrol,12.3,6.5,8.6,23.0,43.5,32.8,206,624,II,72.4,0.425,0.286,,,
PEUGEOT,406 Saloon,3.0 V6 (210 bhp),M5,2946,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,229,696,II,74.0,0.529,0.148,,,
PEUGEOT,406 Saloon,3.0 V6 (210 bhp),A4,2946,Petrol,14.3,7.5,10.0,19.8,37.7,28.2,238,725,II,73.5,0.919,0.236,,,
PEUGEOT,406 Saloon,2.0 HDi Turbo (90 bhp),M5,1997,Diesel,7.4,4.7,5.6,38.2,60.1,50.4,154,422,II,72.5,0.504,0.667,,,0.029
PEUGEOT,406 Saloon,2.0 HDi Turbo (110 bhp),M5,1997,Diesel,7.3,4.5,5.5,38.7,62.8,51.4,150,414,II,72.9,0.844,0.536,,,0.064
PEUGEOT,406 Coupé,2.0 (137 bhp),M5,1997,Petrol,11.6,6.6,8.4,24.4,42.8,33.6,206,609,II,74.0,0.394,0.328,,,
PEUGEOT,406 Coupé,2.0 (137 bhp),A4,1997,Petrol,12.3,6.5,8.6,23.0,43.5,32.8,206,624,II,72.4,0.425,0.286,,,
PEUGEOT,406 Coupé,3.0 V6 (210 bhp),M5,2946,Petrol,14.1,7.6,10.0,20.0,37.2,28.2,238,725,II,71.0,0.529,0.148,,,
PEUGEOT,406 Coupé,3.0 V6 (210 bhp),A4,2946,Petrol,14.7,7.8,10.4,19.2,36.2,27.2,248,752,II,73.5,0.622,1.198,,,
PEUGEOT,406 Estate,1.8 (112 bhp),M5,1761,Petrol,12.4,7.0,9.0,22.8,40.4,31.4,214,651,II,73.0,0.608,0.172,,,
PEUGEOT,406 Estate,2.0 (137 bhp),M5,1997,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,207,609,II,73.3,0.394,0.328,,,
PEUGEOT,406 Estate,2.0 (137 bhp),A4,1997,Petrol,12.3,6.6,8.7,23.0,42.8,32.5,208,629,II,72.4,0.425,0.286,,,
PEUGEOT,406 Estate,3.0 V6 (210 bhp),M5,2946,Petrol,13.9,7.4,9.8,20.3,38.2,28.8,234,710,II,74.0,0.529,0.148,,,
PEUGEOT,406 Estate,3.0 V6 (210 bhp),A4,2946,Petrol,14.6,7.7,10.2,19.3,36.7,27.7,243,739,II,73.5,0.924,0.236,,,
PEUGEOT,406 Estate,2.0 HDi Turbo (90 bhp),M5,1997,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,160,437,II,72.5,0.504,0.667,,,0.029
PEUGEOT,406 Estate,2.0 HDi Turbo (110 bhp),M5,1997,Diesel,7.5,4.7,5.7,37.7,60.1,49.6,156,429,II,72.9,0.844,0.536,,,0.064
PEUGEOT,806, 2.0 HDi Turbo (110 bhp),M5,1997,Diesel,8.4,5.6,6.7,33.6,50.4,42.2,182,505,II,72.2,0.174,0.772,,,0.059
PEUGEOT,Expert Combi,2.0 HDi Turbo (95 bhp),M5,1997,Diesel,8.4,5.8,6.8,33.6,48.7,41.5,182,512,II,74.6,0.318,0.692,,,0.050
PEUGEOT,Expert Combi,2.0 HDi Turbo (110 bhp),M5,1997,Diesel,7.9,5.4,6.4,35.8,52.3,44.1,171,482,II,74.7,0.246,0.723,,,0.048
PEUGEOT,Partner Combi,1.9 D (70 bhp),M5,1868,Diesel,8.6,5.4,6.6,32.8,52.3,42.8,178,497,II,73.4,0.179,0.551,,,0.029
PEUGEOT,Partner Combi,2.0 HDi Turbo,M5,1997,Diesel,7.0,4.7,5.5,40.3,60.1,51.4,147,414,II,73.8,0.572,0.617,,,0.032
PROTON,Compact,1300 Hatchback,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,583,II,73.0,1.140,0.330,,,
PROTON,Compact,1500 Hatchback,A3,1468,Petrol,11.1,7.7,8.9,25.5,36.9,31.6,219,647,II,70.9,1.340,0.320,,,
PROTON,Compact,1500 Hatchback,M5,1468,Petrol,11.1,6.6,8.3,25.4,42.8,34.1,202,600,II,73.3,1.440,0.310,,,
PROTON,Compact,1600 Hatchback,M5,1597,Petrol,11.1,6.9,8.4,25.5,41.2,33.5,206,611,II,72.3,0.910,0.250,,,
PROTON,Compact,1600 Hatchback,A4,1597,Petrol,12.0,7.0,8.8,23.5,40.4,32.0,217,639,II,69.7,0.930,0.320,,,
PROTON,Compact,1800 Hatchback DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,211,626,II,73.4,0.840,0.250,,,
PROTON,Compact,1800 Hatchback DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,225,662,II,70.6,0.670,0.280
PROTON,Compact,1800 Hatchback SOHC,A4,1834,Petrol,12.4,7.3,9.2,22.8,39.0,30.9,225,662,II,69.6,1.000,0.310
PROTON,Compact,1800 Hatchback SOHC,M5,1834,Petrol,11.4,6.9,8.6,24.7,41.2,33.0,210,620,II,73.7,0.700,0.170
PROTON,Persona,1300 Hatchback,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,559,II,72.8,0.950,0.270
PROTON,Persona,1300 Saloon,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,559,II,72.8,0.950,0.270
PROTON,Persona,1500 Hatchback,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,595,II,72.4,0.730,0.230
PROTON,Persona,1500 Hatchback,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,612,II,69.1,1.120,0.260
PROTON,Persona,1500 Saloon,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,595,II,72.4,0.730,0.230
PROTON,Persona,1500 Saloon,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,612,II,69.1,1.120,0.260
PROTON,Persona,1600 Hatchback,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,664,II,69.7,0.650,0.260
PROTON,Persona,1600 Hatchback,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,584,II,72.7,0.850,0.220
PROTON,Persona,1600 Saloon,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,664,II,69.7,0.650,0.260
PROTON,Persona,1600 Saloon,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,584,II,72.7,0.850,0.220
PROTON,Persona,1800 Hatchback DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,698,II,68.9,0.720,0.290
PROTON,Persona,1800 Hatchback DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,616,II,73.1,1.040,0.250
PROTON,Persona,1800 Hatchback SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,669,II,70.8,0.950,0.300
PROTON,Persona,1800 Hatchback SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,637,II,72.6,0.600,0.190,,,
PROTON,Persona,1800 Saloon DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,698,II,68.9,0.720,0.290,,,
PROTON,Persona,1800 Saloon DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,616,II,73.1,1.040,0.250,,,
PROTON,Persona,1800 Saloon SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,669,II,70.8,0.950,0.300,,,
PROTON,Persona,1800 Saloon SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,637,II,72.6,0.600,0.190,,,
PROTON,Persona,2000 Hatchback Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,570,II,73.5,0.150,0.480,,,0.040
PROTON,Persona,2000 Saloon Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,570,II,73.5,0.150,0.480,,,0.040
PROTON,Persona,1300 Coupé,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,583,II,73.0,1.140,0.330,,,
PROTON,Persona,1800 Coupé DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,208,626,II,73.1,0.840,0.250,,,
PROTON,Persona,1800 Coupé DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,236,662,II,68.9,0.670,0.280,,,
PROTON,Satria,1300 Hatchback,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,583,II,73.0,1.140,0.330,,,
PROTON,Satria,1500 Hatchback,A3,1468,Petrol,11.1,7.7,8.9,25.5,36.9,31.6,219,647,II,70.9,1.340,0.320,,,
PROTON,Satria,1500 Hatchback,M5,1468,Petrol,11.1,6.6,8.3,25.4,42.8,34.1,202,600,II,73.3,1.440,0.310,,,
PROTON,Satria,1600 Hatchback,M5,1597,Petrol,11.1,6.9,8.4,25.5,41.2,33.5,206,611,II,72.3,0.910,0.250,,,
PROTON,Satria,1600 Hatchback,A4,1597,Petrol,12.0,7.0,8.8,23.5,40.4,32.0,217,639,II,69.7,0.930,0.320,,,
PROTON,Satria,1800 Hatchback DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,211,626,II,73.4,0.840,0.250,,,
PROTON,Satria,1800 Hatchback DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,225,662,II,70.6,0.670,0.280
PROTON,Satria,1800 Hatchback SOHC,A4,1834,Petrol,12.4,7.3,9.2,22.8,39.0,30.9,225,662,II,69.6,1.000,0.310
PROTON,Satria,1800 Hatchback SOHC,M5,1834,Petrol,11.4,6.9,8.6,24.7,41.2,33.0,210,620,II,73.7,0.700,0.170
PROTON,Wira,1300 Hatchback,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,559,II,72.8,0.950,0.270
PROTON,Wira,1300 Saloon,M5,1299,Petrol,10.2,6.2,7.7,27.7,45.3,36.6,189,559,II,72.8,0.950,0.270
PROTON,Wira,1500 Hatchback,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,595,II,72.4,0.730,0.230
PROTON,Wira,1500 Hatchback,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,612,II,69.1,1.120,0.260
PROTON,Wira,1500 Saloon,M5,1468,Petrol,10.8,6.7,8.2,26.3,42.0,34.4,201,595,II,72.4,0.730,0.230
PROTON,Wira,1500 Saloon,A3,1468,Petrol,10.7,7.2,8.5,26.4,39.5,33.4,207,612,II,69.1,1.120,0.260
PROTON,Wira,1600 Hatchback,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,664,II,69.7,0.650,0.260
PROTON,Wira,1600 Hatchback,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,584,II,72.7,0.850,0.220
PROTON,Wira,1600 Saloon,A4,1597,Petrol,12.2,7.4,9.2,23.2,38.0,30.8,225,664,II,69.7,0.650,0.260
PROTON,Wira,1600 Saloon,M5,1597,Petrol,10.8,6.4,8.1,26.1,43.9,35.0,198,584,II,72.7,0.850,0.220
PROTON,Wira,1800 Hatchback DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,698,II,68.9,0.720,0.290
PROTON,Wira,1800 Hatchback DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,616,II,73.1,1.040,0.250
PROTON,Wira,1800 Hatchback SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,669,II,70.8,0.950,0.300
PROTON,Wira,1800 Hatchback SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,637,II,72.6,0.600,0.190,,,
PROTON,Wira,1800 Saloon DOHC,A4,1834,Petrol,13.4,7.4,9.6,21.0,38.1,29.3,236,698,II,68.9,0.720,0.290,,,
PROTON,Wira,1800 Saloon DOHC,M5,1834,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,208,616,II,73.1,1.040,0.250,,,
PROTON,Wira,1800 Saloon SOHC,A4,1834,Petrol,12.5,7.3,9.2,22.5,38.8,30.6,226,669,II,70.8,0.950,0.300,,,
PROTON,Wira,1800 Saloon SOHC,M5,1834,Petrol,11.8,7.0,8.8,23.9,40.4,32.1,217,637,II,72.6,0.600,0.190,,,
PROTON,Wira,2000 Hatchback Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,570,II,73.5,0.150,0.480,,,0.040
PROTON,Wira,2000 Saloon Turbo Diesel,M5,1998,Diesel,9.8,6.3,7.6,28.8,44.8,37.3,205,570,II,73.5,0.150,0.480,,,0.040
PROTON,Wira,1300 Coupé,M5,1299,Petrol,10.6,6.5,8.1,26.6,43.3,35.1,197,583,II,73.0,1.140,0.330,,,
PROTON,Wira,1800 Coupé DOHC,M5,1834,Petrol,11.9,6.8,8.7,23.8,41.8,32.7,208,626,II,73.1,0.840,0.250,,,
PROTON,Wira,1800 Coupé DOHC,A4,1834,Petrol,12.3,7.3,9.2,22.9,38.7,30.9,236,662,II,68.9,0.670,0.280,,,
RENAULT,Clio (all versions and trim levels),1.2 From VIN C/BB0A0F,M5,1149,Petrol,7.9,5.2,6.2,35.8,54.3,45.6,146,449,II,70.6,0.935,0.203,,,
RENAULT,Clio (all versions and trim levels),1.4 From VIN C/BB0S0F,M5,1390,Petrol,8.8,5.6,6.8,32.1,50.4,41.5,160,493,II,72.1,0.433,0.083,,,
RENAULT,Clio (all versions and trim levels),1.4 16V From VIN C/BB0L0F,M5,1390,Petrol,8.9,5.2,6.5,32.1,54.3,43.5,155,470,II,73.4,0.526,0.263,,,
RENAULT,Clio (all versions and trim levels),1.4 16V From VIN BB0L0A,A4,1390,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,170,522,II,73.5,0.511,0.246,,,
RENAULT,Clio (all versions and trim levels),1.6 From VIN C/BB0D0F,M5,1598,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,170,522,II,72.2,1.331,0.194,,,
RENAULT,Clio (all versions and trim levels),1.6 From VIN C/BB0D0A,A4,1598,Petrol,10.8,6.1,7.8,26.2,46.3,36.2,184,565,II,72.5,0.835,0.175,,,
RENAULT,Clio (all versions and trim levels),1.6 16V From VIN C/BB0T0F,M5,1598,Petrol,9.4,6.0,7.2,30.1,47.1,39.2,170,522,II,74.0,0.234,0.089,,,
RENAULT,Clio (all versions and trim levels),2.0 16V From VIN CB0M0F,M5,1998,Petrol,10.5,6.4,7.9,26.9,44.1,35.8,189,571,II,74.0,0.944,0.364,,,
RENAULT,Clio (all versions and trim levels),1.9 D From VIN C/BB0E,M5,1870,Diesel,7.7,4.6,5.7,36.7,61.4,49.6,153,429,II,72.6,0.443,0.550,,,0.036
RENAULT,Clio (all versions and trim levels),1.9 dTi  From VIN BB0U0F,M5,1870,Diesel,6.7,4.3,5.2,42.2,65.7,54.3,139,392,II,73.9,0.850,0.474,,,0.034
RENAULT,Kangoo (all versions and trim levels),1.4 From VIN KC0CAF,M5,1390,Petrol,9.5,6.3,7.5,29.7,44.8,37.7,177,543,II,74.0,0.660,0.166,,,
RENAULT,Kangoo (all versions and trim levels),1.4 From VIN KC0HAA,A4,1390,Petrol,9.9,6.7,7.9,28.5,42.2,35.8,188,571,II,73.7,0.677,0.136,,,
RENAULT,Kangoo (all versions and trim levels),1.9D From VIN KC0EAF,M5,1870,Diesel,8.2,6.0,6.8,34.4,47.1,41.5,180,513,II,73.8,0.471,0.519,,,0.047
RENAULT,Kangoo (all versions and trim levels),1.9 dTi From VIN KC0UAF,M5,1870,Diesel,7.1,4.9,5.7,39.8,57.6,49.6,152,429,II,73.9,0.646,0.513,,,0.043
RENAULT,Mégane Hatchback (all versions and trim levels),1.4 From VIN  BA0VM5,M5,1390,Petrol,9.0,5.2,6.6,31.4,54.3,42.8,180,478,II,73.2,0.487,0.139,,,
RENAULT,Mégane Hatchback (all versions and trim levels),1.4 16V From VIN BA0W05,M5,1390,Petrol,9.2,5.2,6.6,30.7,54.3,42.8,156,478,II,71.4,0.228,0.103,,,
RENAULT,Mégane Hatchback (all versions and trim levels),1.6 16V From VIN BA0405,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,506,II,73.2,0.221,0.064,,,
RENAULT,Mégane Hatchback (all versions and trim levels),1.6 16V From VIN BA0402,A4,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,174,514,II,69.5,0.211,0.136,,,
RENAULT,Mégane Hatchback (all versions and trim levels),1.9 dTi From VIN BA0NM5,M5,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,392,II,73.9,0.823,0.613,,,0.066
RENAULT,Mégane Hatchback (all versions and trim levels),1.9 dTi From VIN BA0N02,A4,1870,Diesel,8.7,4.8,6.2,32.5,58.9,45.6,164,467,II,72.6,0.719,0.604,,,0.055
RENAULT,Mégane Coupé (all versions and trim levels),1.4 16V From VIN DA0W05,M5,1390,Petrol,9.1,5.1,6.5,31.0,55.4,43.5,153,470,II,71.4,0.288,0.103,,,
RENAULT,Mégane Coupé (all versions and trim levels),1.6 16V From VIN DA0405,M5,1598,Petrol,9.3,5.6,6.9,30.4,50.4,40.9,162,500,II,73.2,0.221,0.064,,,
RENAULT,Mégane Coupé (all versions and trim levels),1.6 16V From VIN DA0402,A4,1598,Petrol,9.6,5.5,7.0,29.4,51.4,40.4,169,506,II,69.5,0.211,0.136,,,
RENAULT,Mégane Coupé (all versions and trim levels),2.0 ide 16V From VIN DA0305,M5,1998,Petrol,10.2,6.1,7.6,27.7,46.3,37.2,181,550,II,74.0,0.052,0.092,,,
RENAULT,Mégane Classic (all versions and trim levels),1.4 16V From VIN LA0W05,M5,1390,Petrol,9.0,5.2,7.6,31.4,54.3,37.2,156,550,II,73.2,0.487,0.139,,,
RENAULT,Mégane Classic (all versions and trim levels),1.6 16V From VIN LA0405,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,506,II,73.2,0.487,0.118,,,
RENAULT,Mégane Classic (all versions and trim levels),1.6 16V From VIN LA0402,A4,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,174,514,II,69.5,0.211,0.136,,,
RENAULT,Mégane Classic (all versions and trim levels),1.9 dTi From VIN LA0NM5,M5,1870,Diesel,6.8,4.4,5.2,41.5,64.2,54.3,139,392,II,73.9,0.823,0.613,,,0.066
RENAULT,Mégane Classic (all versions and trim levels),1.9 dTi From VIN LA0N02,A4,1870,Diesel,8.7,4.8,6.2,32.5,58.9,45.6,159,467,II,72.6,0.719,0.604,,,0.055
RENAULT,Mégane Cabriolet (all versions and trim levels),1.6 16V From VIN EA0405,M5,1598,Petrol,9.4,5.7,7.0,30.1,49.6,40.4,165,506,II,73.2,0.221,0.064,,,
RENAULT,Mégane Cabriolet (all versions and trim levels),1.6 16V From VIN EA0402,A4,1598,Petrol,9.7,5.6,7.1,29.1,50.4,39.8,174,514,II,69.5,0.211,0.136,,,
