Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
MERCEDES-BENZ,E-Class Saloon (W211),E350 Up to 225 Tyres at rear,A5,3498,Petrol,14,7.2,9.7,20.2,39.2,29.1,231,1631,71,0.21,0.026,0.011,,
MERCEDES-BENZ,E-Class Saloon (W211),E350 Up to 265 Tyres at rear,A5,3498,Petrol,14.4,7.8,10.2,19.6,36.2,27.7,244,1713,71,0.21,0.026,0.011,,
MERCEDES-BENZ,E-Class Saloon (W211),E500 (245 Tyres),A7,5461,Petrol,17.3,7.5,11.1,16.3,37.7,25.4,258,1869,71,0.264,0.044,0.016,,
MERCEDES-BENZ,E-Class Saloon (W211),E500 (265 Tyres),A7,5461,Petrol,17.5,8.3,11.6,16.1,34,24.4,280,1945,71,0.264,0.044,0.016,,
MERCEDES-BENZ,E-Class Saloon (W211),E55 AMG,A5,5439,Petrol,19.1,9.3,12.9,14.8,30.4,21.9,310,2167,74,0.309,0.033,0.011,,
MERCEDES-BENZ,E-Class Saloon (W211),E63 AMG with 265 Tyres at rear,A7,6208,Petrol,22.3,9.8,14.3,12.7,28.8,19.8,341,2397,72,0.121,0.034,0.043,,
MERCEDES-BENZ,E-Class Saloon Extended (VF211),E 280 CDI 225 Tyres at rear with DPF,A7,2987,Diesel,12.3,7.4,9.2,23,38.2,30.7,244,1653,71,0.046,,0.267,0.281,0.005
MERCEDES-BENZ,GL-Class (X164) Estate,"GL320 CDI 4MATIC no DPF 265/275 Tyres on 18""/19"" wheels at rear",A7,2987,Diesel,12.5,8,9.8,22.6,35.3,28.8,261,1762,74,0.016,,0.262,0.277,0.034
MERCEDES-BENZ,GL-Class (X164) Estate,"GL320 CDI 4MATIC with DPF 265/275 Tyres on 18""/19"" wheels at rear",A7,2987,Diesel,12.5,8,9.8,22.6,35.3,28.8,261,1762,73,0.082,,0.273,0.29,0.004
MERCEDES-BENZ,GL-Class (X164) Estate,"GL320 CDI 4MATIC no DPF 275/295 Tyres on 20""/21"" wheels at rear",A7,2987,Diesel,12.9,8.2,10,21.9,34.4,28.2,264,1799,74,0.016,,0.262,0.277,0.034
MERCEDES-BENZ,GL-Class (X164) Estate,"GL320 CDI 4MATIC with DPF 275/295 Tyres on 20""/21"" wheels at rear",A7,2987,Diesel,12.9,8.2,10,21.9,34.4,28.2,264,1799,74,0.082,,0.273,0.29,0.004
MERCEDES-BENZ,GL-Class (X164) Estate,"GL420 CDI 4MATIC with DPF 275 Tyres on 19"" wheels at rear",A7,3996,Diesel,15.6,9.2,11.6,18.1,30.7,24.4,307,2079,72,0.09,,0.335,0.363,0.003
MERCEDES-BENZ,GL-Class (X164) Estate,"GL420 CDI 4MATIC with DPF 275/295 Tyres on 20"" wheels at rear",A7,3996,Diesel,16,9.4,11.8,17.7,30.1,23.9,313,2123,72,0.09,,0.335,0.363,0.003
MERCEDES-BENZ,GL-Class (X164) Estate,"GL500 4MATIC 275 Tyres on 19"" wheels at rear",A7,5461,Petrol,18.4,10.4,13.3,15.4,27.2,21.2,317,2239,76,0.359,0.02,0.017,,
MERCEDES-BENZ,GL-Class (X164) Estate,"GL500 4MATIC 275 Tyres on 20""/21"" wheels at rear",A7,5461,Petrol,18.6,10.6,13.5,15.2,26.6,20.9,322,2271,76,0.359,0.02,0.017,,
MERCEDES-BENZ,M-Class (W164) Estate,ML 280CDI 4MATIC no DPF 235 Tyres at rear,A7,2987,Diesel,12.7,7.5,9.4,22.2,37.7,30.1,249,1685,74,0.02,,0.314,0.328,0.029
MERCEDES-BENZ,M-Class (W164) Estate,ML 280CDI 4MATIC with DPF 235 Tyres at rear,A7,2987,Diesel,12.7,7.5,9.4,22.2,37.7,30.1,249,1685,74,0.045,,0.316,0.336,0.003
MERCEDES-BENZ,M-Class (W164) Estate,"ML 280CDI 4MATIC no DPF 255/285/295 Tyres on 18""/19""/20"" wheels at rear",A7,2987,Diesel,12.8,7.8,9.6,22.1,36.2,29.4,254,1726,74,0.02,,0.314,0.328,0.029
MERCEDES-BENZ,M-Class (W164) Estate,"ML 280CDI 4MATIC with DPF 255/285/295 Tyres on 18""/19""/20"" wheels at rear",A7,2987,Diesel,12.8,7.8,9.8,22.1,36.2,29.4,254,1726,74,0.045,,0.316,0.336,0.003
MERCEDES-BENZ,M-Class (W164) Estate,"ML 280CDI 4MATIC Edition S no DPF 285 Tyres on 19"" wheels at rear",A7,2987,Diesel,12.8,7.8,9.6,22.1,36.2,29.4,254,1726,74,0.02,,0.314,0.328,0.029
MERCEDES-BENZ,M-Class (W164) Estate,"ML 280CDI 4MATIC Edition S with DPF 285 Tyres on 19"" wheels at rear",A7,2987,Diesel,12.8,7.8,9.8,22.1,36.2,29.4,254,1726,74,0.045,,0.316,0.336,0.003
MERCEDES-BENZ,M-Class (W164) Estate,ML 320CDI 4MATIC no DPF 235 Tyres at rear,A7,2987,Diesel,12.7,7.5,9.4,22.2,37.7,30.1,249,1685,73,0.02,,0.334,0.328,0.029
MERCEDES-BENZ,M-Class (W164) Estate,ML 320CDI 4MATIC with DPF 235 Tyres at rear,A7,2987,Diesel,12.7,7.5,9.4,22.2,37.7,30.1,249,1685,73,0.045,,0.316,0.336,0.003
MERCEDES-BENZ,M-Class (W164) Estate,"ML 320CDI 4MATIC no DPF 255/285/295 Tyres on 18""/19""/20"" wheels at rear",A7,2987,Diesel,12.8,7.8,9.6,22.1,36.2,29.4,254,1726,73,0.02,,0.334,0.328,0.029
MERCEDES-BENZ,M-Class (W164) Estate,"ML 320CDI 4MATIC with DPF 255/285/295 Tyres on 18""/19""/20"" wheels at rear",A7,2987,Diesel,12.8,7.8,9.6,22.1,36.2,29.4,254,1726,73,0.045,,0.316,0.336,0.003
MERCEDES-BENZ,M-Class (W164) Estate,ML 350 4MATIC 235 Tyres at rear,A7,3498,Petrol,15.2,9.4,11.5,18.6,30.1,24.6,275,1929,75,0.26,0.023,0.011,,
MERCEDES-BENZ,M-Class (W164) Estate,"ML 350 255/285/295 Tyres 18""/19""/20"" wheels at rear",A7,3498,Petrol,15.4,9.6,11.7,18.3,29.4,24.1,279,1969,75,0.26,0.023,0.011,,
MERCEDES-BENZ,M-Class (W164) Estate,ML 420CDI 4MATIC with DPF 255 Tyres at rear,A7,3996,Diesel,14.4,9.1,11.1,19.6,31,25.5,294,1990,72,0.1,,0.286,0.32,0.004
MERCEDES-BENZ,M-Class (W164) Estate,ML 420CDI 4MATIC with DPF 285/295 Tyres at rear,A7,3936,Diesel,15,9.1,11.3,18.8,31,25,299,2029,72,0.1,,0.286,0.2,0.004
MERCEDES-BENZ,M-Class (W164) Estate,ML 500 4MATIC 255/285 Tyres at rear,A7,4966,Petrol,17.6,10,12.8,16.1,28.2,22.1,304,2148,76,0.359,0.02,0.017,,
MERCEDES-BENZ,M-Class (W164) Estate,ML 500 4MATIC 295 Tyres at rear,A7,4966,Petrol,17.9,10.3,13.1,15.8,27.4,21.6,311,2197,76,0.359,0.02,0.017,,
MERCEDES-BENZ,M-Class (W164) Estate,ML 63 AMG 295 Tyres at rear,A7,6208,Petrol,24.1,12.2,16.5,11.7,23.2,17.1,392,2775,74,0.463,0.022,0.031,,
MERCEDES-BENZ,R-Class (251),R280CDI Up to 255 R18 Tyres at rear axle non DPF,A7,2987,Diesel,12.2,7.6,9.3,23.2,37.2,30.4,246,1669,72,0.015,,0.287,0.305,0.031
MERCEDES-BENZ,R-Class (251),"R280CDI Up to 285 R19 Tyres at rear, non DPF",A7,2987,Diesel,12.5,7.8,9.5,22.6,36.2,29.7,253,1708,72,0.015,,0.287,0.305,0.03
MERCEDES-BENZ,R-Class (251),"R320CDI SWB 17/18"" wheels",A7,2987,Diesel,12.2,7.6,9.3,23.2,37.2,30.4,246,1669,73,0.014,,0.287,0.304,0.031
MERCEDES-BENZ,R-Class (251),"R320CDI SWB 19/20"" wheels",A7,2987,Diesel,12.5,7.8,9.5,22.6,36.2,29.7,253,1708,73,0.014,,0.287,0.304,0.031
MERCEDES-BENZ,R-Class (251),"R320CDI LWB 17/18"" wheels",A7,2987,Diesel,12.2,7.6,9.3,23.2,37.2,30.4,246,1669,73,0.014,,0.287,0.304,0.031
MERCEDES-BENZ,R-Class (251),"R320CDI LWB 19/20"" wheels",A7,2987,Diesel,12.5,7.8,9.5,22.6,36.2,29.7,253,1708,73,0.014,,0.287,0.304,0.031
MERCEDES-BENZ,R-Class (251),"R350 SWB 17/18"" wheels",A7,3498,Petrol,15.5,9,11.4,18.2,31.4,24.8,271,1914,73,0.26,0.023,0.011,,
MERCEDES-BENZ,R-Class (251),"R350 SWB 19/20"" wheels",A7,3498,Petrol,15.7,9.2,11.6,18,30.7,24.4,276,1945,73,0.26,0.023,0.011,,
MERCEDES-BENZ,R-Class (251),"R350 LWB 17/18"" wheels",A7,3498,Petrol,15.6,9.1,11.5,18.1,31,24.6,274,1929,73,0.26,0.023,0.011,,
MERCEDES-BENZ,R-Class (251),"R350 LWB 19/20"" wheels",A7,3498,Petrol,15.8,9.3,11.7,17.9,30.4,24.1,279,1969,73,0.26,0.023,0.011,,
MERCEDES-BENZ,R-Class (251),"R500 SWB 18"" wheel",A7,4966,Petrol,18.6,10.1,13.3,15.2,28,21.2,317,2239,73,0.27,0.033,0.017,,
MERCEDES-BENZ,R-Class (251),"R500 SWB 19"" wheel",A7,4966,Petrol,19.1,10.4,13.6,14.8,27.2,20.8,324,2282,73,0.27,0.033,0.017,,
MERCEDES-BENZ,R-Class (251),"R500 SWB 20"" wheel",A7,4966,Petrol,19.5,10.6,13.9,14.5,26.7,20.3,331,2338,73,0.27,0.033,0.017,,
MERCEDES-BENZ,R-Class (251),"R500 LWB 18"" wheel",A7,4966,Petrol,18.6,10.1,13.3,15.2,28,21.2,317,2239,73,0.27,0.033,0.017,,
MERCEDES-BENZ,R-Class (251),"R500 LWB 19"" wheel",A7,4966,Petrol,19.1,10.4,13.6,14.8,27.2,20.8,324,2282,73,0.27,0.033,0.017,,
MERCEDES-BENZ,R-Class (251),"R500 LWB 20"" wheel",A7,4966,Petrol,19.5,10.6,13.9,14.5,26.6,20.3,331,2338,73,0.27,0.033,0.017,,
MERCEDES-BENZ,R-Class (251),R 63AMG 265 Tyres at rear,A7,6208,Petrol,24.1,11.8,16.3,11.7,23.9,17.3,387,2743,74,0.463,0.022,0.031,,
MERCEDES-BENZ,S-Class (V221) Limousine,S320 L CDI 235 Tyres at rear,A7,2987,Diesel,11.7,6.5,8.4,24.1,43.5,33.6,223,1510,71,0.033,,0.198,0.217,0.003
MERCEDES-BENZ,S-Class (V221) Limousine,S320 L CDI 255/275 Tyres at rear,A7,2987,Diesel,11.9,6.7,8.6,23.7,42.2,32.8,228,1547,71,0.033,,0.198,0.217,0.003
MERCEDES-BENZ,S-Class (V221) Limousine,S350 L 235 Tyres at rear,A7,3498,Petrol,14.5,7.7,10.1,19.5,36.7,28,242,1695,72,0.21,0.026,0.011,,
MERCEDES-BENZ,S-Class (V221) Limousine,S350 L 255/275 Tyres at rear,A7,3498,Petrol,14.7,7.9,10.3,19.2,35.8,27.4,247,1732,72,0.21,0.026,0.011,,
MERCEDES-BENZ,S-Class (V221) Limousine,S500 L 235 Tyres at rear,A7,5462,Petrol,17.5,8.6,11.8,16.1,32.8,23.9,281,1986,73,0.376,0.042,0.031,,
MERCEDES-BENZ,S-Class (V221) Limousine,S500 L 255/275 Tyres at rear,A7,5462,Petrol,17.7,8.8,12,16,32.1,23.5,286,2020,73,0.376,0.042,0.031,,
MERCEDES-BENZ,S-Class (V221) Limousine,S600 L 275 Tyres at rear,A5,5514,Petrol,21.7,10,14.3,13,28.2,19.8,340,2397,70,0.451,0.072,0.029,,
MERCEDES-BENZ,S-Class (V221) Limousine,S65 AMG 275 Tyres at rear,A5,5980,Petrol,23.1,10,14.8,12.2,28.3,19.1,355,2485,73,0.635,0.078,0.024,,
MERCEDES-BENZ,S-Class (V221) Limousine,S63 AMG LWB 275 Tyres at rear,A7,6209,Petrol,23.2,10.2,14.9,12.2,27.7,19,355,2498,74,0.31,0.022,0.024,,
MERCEDES-BENZ,S-Class (W221) Saloon,S320 CDI 235 Tyres at rear,A7,2987,Diesel,11.6,6.4,8.3,24.4,44.1,34,220,1492,71,0.033,,0.198,0.217,0.003
MERCEDES-BENZ,S-Class (W221) Saloon,S320 CDI 245/275 Tyres at rear,A7,2987,Diesel,11.8,6.6,8.5,23.9,42.8,33.2,225,1528,71.1,0.033,,0.198,0.217,0.003
MERCEDES-BENZ,S-Class (W221) Saloon,S350 235 Tyres at rear,A7,3498,Petrol,14.5,7.7,10.1,19.5,36.7,28,242,1695,72,0.21,0.026,0.011,,
MERCEDES-BENZ,S-Class (W221) Saloon,S350 255/275 Tyres at rear,A7,3498,Petrol,14.7,7.9,10.3,19.2,35.8,27.4,247,1732,72,0.21,0.026,0.011,,
MERCEDES-BENZ,S-Class (W221) Saloon,S500 235 Tyres at rear,A7,5462,Petrol,17.4,8.5,11.7,16.2,33.2,24.1,279,1969,73,0.376,0.042,0.031,,
MERCEDES-BENZ,S-Class (W221) Saloon,S500 255/275 Tyres at rear,A7,5462,Petrol,17.6,8.7,11.9,16.1,32.5,23.7,283,2003,73,0.376,0.042,0.031,,
MERCEDES-BENZ,S-Class (W221) Saloon,S63 AMG SWB 275 Tyres at rear,A7,6209,Petrol,23.2,10.2,14.9,12.2,27.7,19,355,2498,74,0.31,0.022,0.024,,
MERCEDES-BENZ,SL-Class (R230),SL350 255/285 Tyres at rear,A5,3724,Petrol,14.8,7.7,10.3,19.1,36.7,27.4,246,1732,73,0.21,0.026,0.011,,
MERCEDES-BENZ,SL-Class (R230),SL500 255/285 Tyres at rear,A7,4966,Petrol,18.2,8.8,12.2,15.5,32.1,23.2,291,2046,71,0.376,0.042,0.031,,
MERCEDES-BENZ,SL-Class (R230),SL600 285 Tyres at rear,A5,5513,Petrol,22,9.9,14.4,12.8,28.5,19.6,340,2421,71,0.451,0.072,0.029,,
MERCEDES-BENZ,SL-Class (R230),SL55 AMG 285 Tyres at rear,A5,5439,Petrol,20.3,9.6,13.5,13.9,29.4,20.9,324,2271,74,0.348,0.034,0.039,,
MERCEDES-BENZ,SL-Class (R230),SL65 AMG 285 Tyres at rear,A5,5980,Petrol,23.4,10.4,15.1,12.1,27.2,18.7,362,2538,74,0.498,0.066,0.015,,
MERCEDES-BENZ,SLK-Class (R171),SLK 200 Kompressor 205/225 Tyres at rear,M6,1796,Petrol,12.6,6.5,8.7,22.4,43.5,32.5,209,1460,74,0.313,0.044,0.025,,
MERCEDES-BENZ,SLK-Class (R171),SLK 200 Kompressor 225 Tyres at rear,A5,1796,Petrol,12.5,6.7,8.8,22.6,42.2,32.1,211,1479,73,0.312,0.052,0.03,,
MERCEDES-BENZ,SLK-Class (R171),SLK 200 Kompressor 245 Tyres at rear,M6,1796,Petrol,13,6.9,9.1,21.7,40.9,31,218,1531,74,0.313,0.044,0.025,,
MERCEDES-BENZ,SLK-Class (R171),SLK 200 Kompressor 245 Tyres at rear,A5,1796,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,1546,73,0.312,0.052,0.03,,
MERCEDES-BENZ,SLK-Class (R171),SLK 200 Kompressor Edition 10 245 Tyres at rear,M6,1796,Petrol,13,6.9,9.1,21.7,40.9,31,218,1531,74,0.313,0.044,0.025,,
MERCEDES-BENZ,SLK-Class (R171),SLK 200 Kompressor Edition 10 245 Tyres at rear,A5,1796,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,1546,73,0.312,0.052,0.03,,
MERCEDES-BENZ,SLK-Class (R171),SLK 280 225 Tyres at rear,M6,2997,Petrol,13.8,7.2,9.7,20.5,39.2,29.1,231,1631,75,0.372,0.024,0.012,,
MERCEDES-BENZ,SLK-Class (R171),SLK 280 245 Tyres at rear,M6,2997,Petrol,14,7.4,9.9,20.2,38.2,28.5,236,1665,75,0.372,0.024,0.012,,
MERCEDES-BENZ,SLK-Class (R171),SLK 280 225 Tyres at rear,A7,2997,Petrol,12.9,7,9.3,21.9,40.4,30.4,222,1561,74,0.312,0.032,0.008,,
MERCEDES-BENZ,SLK-Class (R171),SLK 280 245 Tyres at rear,A7,2997,Petrol,13.1,7.2,9.5,21.6,39.2,29.7,227,1598,74,0.312,0.032,0.008,,
MERCEDES-BENZ,SLK-Class (R171),SLK 280 Edition 10 245 Tyres at rear,M6,2997,Petrol,14,7.4,9.9,20.2,38.2,28.5,236,1665,75,0.372,0.024,0.012,,
MERCEDES-BENZ,SLK-Class (R171),SLK 280 Edition 10 245 Tyres at rear,A7,2997,Petrol,13.1,7.2,9.5,21.6,39.2,29.7,227,1598,74,0.312,0.032,0.008,,
MERCEDES-BENZ,SLK-Class (R171),SLK 350 245 Tyres at rear,M6,3498,Petrol,15.5,7.8,10.6,18.2,36.2,26.7,255,1778,74,0.221,0.014,0.035,,
MERCEDES-BENZ,SLK-Class (R171),SLK 350 245 Tyres at rear,A7,3498,Petrol,14.2,7.8,10.1,19.9,36.2,28,242,1695,74,0.185,0.019,0.011,,
MERCEDES-BENZ,SLK-Class (R171),SLK 350 Edition 10 245 Tyres at rear,M6,3498,Petrol,15.5,7.8,10.6,18.2,36.2,26.7,255,1778,74,0.221,0.014,0.035,,
MERCEDES-BENZ,SLK-Class (R171),SLK 350 Edition 10 245 Tyres at rear,A7,3498,Petrol,14.2,7.8,10.1,19.9,36.2,28,242,1695,74,0.185,0.019,0.011,,
MERCEDES-BENZ,SLK-Class (R171),SLK 55 AMG,A5,5439,Petrol,17.7,8.8,12,16,32.1,23.5,288,2020,74,0.392,0.036,0.01,,
MERCEDES-BENZ,Viano (639),3.0 High Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2100,72,0.48,0.075,0.016,,
MERCEDES-BENZ,Viano (639),3.0 Low Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2100,72,0.361,0.068,0.021,,
MERCEDES-BENZ,Viano (639),3.2 High Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2100,72,0.48,0.075,0.016,,
MERCEDES-BENZ,Viano (639),3.2 Low Roof,A5,3199,Petrol,17.2,9.7,12.5,16.4,29.1,22.6,299,2100,72,0.361,0.068,0.021,,
MERCEDES-BENZ,Viano (639),3.2 LWB,A5,3199,Petrol,17.7,9.8,12.7,16,28.8,22.2,306,2138,72,0.48,0.075,0.016,,
MERCEDES-BENZ,Viano (639),3.5 High Roof,A5,3724,Petrol,18.2,10.3,13.2,15.5,27.4,21.4,315,2218,73,0.159,0.036,0.025,,
MERCEDES-BENZ,Viano (639),3.5 Low Roof,A5,3724,Petrol,18.2,10.3,13.2,15.5,27.4,21.4,315,2218,73,0.333,0.04,0.048,,
MINI,MINI R52,MINI One Convertible - up to February 2007,M5,1598,Petrol,10,5.7,7.2,28.2,49.6,39.2,173,1211,74,0.691,0.071,0.013,,
MINI,MINI R52,MINI One Convertible - from March 2007,M5,1598,Petrol,9.8,5.4,7,28.8,52.3,40.4,168,1175,74,0.691,0.071,0.013,,
MINI,MINI R52,MINI Cooper Convertible - up to February 2007,M5,1598,Petrol,10.1,5.7,7.3,28,49.6,38.7,175,1226,74,0.477,0.057,0.034,,
MINI,MINI R52,MINI Cooper Convertible - up to February 2007,CVT,1598,Petrol,11.2,6,7.9,25.2,47.1,35.8,189,1326,73,0.412,0.078,0.022,,
MINI,MINI R52,MINI Cooper Convertible - from March 2007,M5,1598,Petrol,10,5.7,7.3,28.2,49.6,38.7,174,1226,74,0.477,0.057,0.034,,
MINI,MINI R52,MINI Cooper Convertible - from March 2007 ,CVT,1598,Petrol,10.7,5.8,7.6,26.4,48.7,37.2,182,1276,73,0.412,0.078,0.022,,
MINI,MINI R52,MINI Cooper S Convertible - up to February 2007,M6,1598,Petrol,11.8,7.1,8.8,23.9,39.8,32.1,211,1479,74,0.699,0.041,0.037,,
MINI,MINI R52,MINI Cooper S Convertible - up to February 2007,A6,1598,Petrol,13.1,6.9,9.2,21.6,40.9,30.7,221,1546,73,0.405,0.085,0.061,,
MINI,MINI R52,MINI Cooper S Convertible - from March 2007,M6,1598,Petrol,11.3,6.6,8.3,25,42.8,34,199,1396,74,0.699,0.041,0.037,,
MINI,MINI R52,MINI Cooper S Convertible - from March 2007,A6,1598,Petrol,12.7,6.4,8.7,22.2,44.1,32.5,208,1460,73,0.405,0.085,0.061,,
MINI,MINI R52,MINI Cooper S Convertible with John Cooper Works Tuning Kit,M6,1598,Petrol,11.8,7.1,8.8,23.9,39.8,32.1,211,1479,75,0.74,0.067,0.057,,
MINI,MINI R56,MINI One Hatchback,M6,1397,Petrol,7.6,4.6,5.7,37.2,61.4,49.6,138,957,73,0.278,0.053,0.014,,
MINI,MINI R56,MINI One Hatchback,A6,1397,Petrol,9.3,5,6.6,30.4,56.5,42.8,157,1109,71,0.223,0.073,0.014,,
MINI,MINI R56,MINI Cooper Hatchback,M6,1598,Petrol,7.8,4.6,5.8,36.2,61.4,48.7,139,975,74,0.424,0.044,0.012,,
MINI,MINI R56,MINI Cooper Hatchback,A6,1598,Petrol,9.3,5.2,6.7,30.4,54.3,42.2,161,1125,73,0.236,0.05,0.026,,
MINI,MINI R56,MINI Cooper D Hatchback,M6,1560,Diesel,5.6,3.7,4.4,50.4,76.3,64.2,118,790,72,0.051,,0.168,0.182,0.001
MINI,MINI R56,MINI Cooper S Hatchback,M6,1598,Petrol,8.9,5.7,6.9,31.7,49.6,40.9,164,1160,74,0.454,0.057,0.005,,
MINI,MINI R56,MINI Cooper S Hatchback,A6,1598,Petrol,10.9,5.7,7.6,25.9,49.6,37.2,182,1276,73,0.473,0.042,0.007,,
MITSUBISHI,Colt,1.1,5MT,1124,Petrol,7.3,4.8,5.7,38.7,58.9,49.6,135,957,73,0.352,0.072,0.032,,
MITSUBISHI,Colt,1.3,5MT,1332,Petrol,7.7,5,6,36.7,56.5,47.1,143,1008,74,0.325,0.073,0.022,,
MITSUBISHI,Colt,1.3,SAT6,1332,Petrol,7.5,5,5.8,37.7,56.5,48.7,138,975,74,0.236,0.081,0.022,,
MITSUBISHI,Colt,1.5,5MT,1499,Petrol,8,5.1,6.2,35.3,55.4,45.6,148,1041,74,0.464,0.066,0.028,,
MITSUBISHI,Colt,1.5,SAT6,1499,Petrol,8.2,5.2,6.3,34.4,54.3,44.8,149,1059,69,0.4,0.064,0.013,,
MITSUBISHI,Colt,1.5,5MT,1493,Diesel,6.3,4.1,4.8,44.8,69.9,58.8,126,863,74,0.12,,0.196,0.21,0.016
MITSUBISHI,Colt,1.5,SAT6,1493,Diesel,5.8,4,4.6,48.7,70.6,61.4,121,826,74,0.09,,0.204,0.216,0.015
MITSUBISHI,Colt CZT,1.5,5MT,1468,Petrol,8.6,5.7,6.8,32.8,49.5,41.5,161,1144,72,0.631,0.067,0.023,,
MITSUBISHI,Lancer Saloon,1.6,5MT,1584,Petrol,9,5.6,6.8,31.3,50.4,41.5,163,1144,72,0.31,0.028,0.012,,
MITSUBISHI,Lancer Saloon,1.6,A4,1584,Petrol,10.6,6.6,8,26.6,42.8,35.3,191,1344,72,0.21,0.032,0.01,,
MITSUBISHI,Lancer Estate,1.6,5MT,1584,Petrol,8.9,5.8,7,31.7,48.7,40.4,166,1175,72,0.31,0.028,0.012,,
MITSUBISHI,Lancer Estate,1.6,A5,1584,Petrol,10.7,6.8,8.2,26.4,41.5,34.4,195,1380,72,0.21,0.032,0.01,,
MITSUBISHI,Lancer Estate,2,5MT,1997,Petrol,11.8,6.9,8.7,24,40.9,32.5,207,1460,74,0.674,0.063,0.032,,
MITSUBISHI,Grandis,2.4 Mivec,5MT,2378,Petrol,12.8,7.4,9.4,22.1,38.2,30.1,223,1577,73,0.529,0.047,0.016,,
MITSUBISHI,Grandis,2.4 Mivec,A4,2378,Petrol,13.3,8.1,10,21.2,34.9,28.2,237,1683,72,0.389,0.049,0.012,,
MITSUBISHI,Grandis,2,6MT,1968,Diesel,8.4,5.6,6.6,33.6,50.4,42.8,176,1185,74,0.098,,0.184,0.226,0.02
MITSUBISHI,Shogun 2007MY on,Elegance SWB,5MT,3200,Diesel,11.4,7.9,9.2,24.8,35.8,30.7,244,1653,74,0.024,,0.276,0.29,0.044
MITSUBISHI,Shogun 2007MY on,Elegance SWB,5AT,3200,Diesel,13.1,9,10.5,21.6,31.4,26.9,278,1886,68,0.129,,0.256,0.306,0.001
MITSUBISHI,Shogun 2007MY on,Elegance LWB,5MT,3200,Diesel,11.5,8,9.3,24.6,35.3,30.4,246,1669,74,0.029,,0.276,0.29,0.037
MITSUBISHI,Shogun 2007MY on,Elegance LWB,5AT,3200,Diesel,13.1,9.1,10.6,21.6,31,26.6,280,1907,70,0.129,,0.256,0.306,0.001
MITSUBISHI,Shogun 2007MY on,Equippe SWB,5MT,3200,Diesel,11.4,7.9,9.2,24.8,35.8,30.7,244,1653,73,0.024,,0.276,0.29,0.044
MITSUBISHI,Shogun 2007MY on,Equippe SWB,5AT,3200,Diesel,13.1,9,10.5,21.6,31.4,26.9,278,1886,68,0.129,,0.256,0.306,0.001
MITSUBISHI,Shogun 2007MY on,Equippe LWB,5MT,3200,Diesel,11.5,8,9.3,24.6,35.3,30.4,246,1669,74,0.024,,0.276,0.29,0.044
MITSUBISHI,Shogun 2007MY on,Equippe LWB,5AT,3200,Diesel,13.1,9.1,10.6,21.6,31,26.6,280,1907,70,0.129,,0.256,0.286,0.001
MITSUBISHI,Shogun 2007MY on,Diamond SWB,5AT,3200,Diesel,13.1,9,10.5,21.6,31.4,26.9,278,1886,68,0.129,,0.256,0.286,0.001
MITSUBISHI,Shogun 2007MY on,Diamond LWB,5AT,3200,Diesel,13.1,9.1,10.6,21.6,31,26.6,280,1907,70,0.129,,0.256,0.286,0.001
MITSUBISHI,Shogun 2007MY on,Warrior SWB,5AT,3200,Diesel,13.1,9,10.5,21.6,31.4,26.9,278,1886,68,0.129,,0.256,0.286,0.001
MITSUBISHI,Shogun 2007MY on,Warrior LWB,5AT,3200,Diesel,13.1,9.1,10.6,21.6,31,26.6,280,1907,70,0.129,,0.256,0.286,0.001
MITSUBISHI,Outlander,2.4,A4,2378,Petrol,13.8,8,10.1,20.5,35.3,28,240,1695,73,0.272,0.038,0.026,,
MORGAN MOTOR COMPANY,Aero 8,Aero 8,M6,4398,Petrol,16.3,7.9,10.9,17.3,35.8,25.9,264,1832,74,0.413,0.052,0.015,,
MORGAN MOTOR COMPANY,4/4 1800,04-Apr,M5,1798,Petrol,9.8,5.3,7,28.8,53.3,40.3,164,1178,74,0.403,0.054,0.029,,
MORGAN MOTOR COMPANY,4/4 2000,Plus 4,M5,1999,Petrol,10.2,5.6,7.3,27.7,50.4,38.7,172,1226,74,0.429,0.056,0.008,,
MORGAN MOTOR COMPANY,4/4 3000,Roadster,M5,2967,Petrol,13.9,7.4,9.2,20.3,38.2,30.7,232,1546,74,0.173,0.029,0.013,,
NISSAN,Micra ,1.2,M5,1240,Petrol,7.4,5.1,5.9,38.2,55.4,47.9,139,991,72,0.566,0.04,0.04,,
NISSAN,Micra ,1.2,A4,1240,Petrol,8.2,5.7,6.6,34.4,49.6,42.8,161,1109,71,0.705,0.084,0.028,,
NISSAN,Micra ,1.4,M5,1386,Petrol,7.9,5.4,6.3,35.8,52.3,44.8,154,1059,74,0.483,0.032,0.022,,
NISSAN,Micra ,1.4,A4,1386,Petrol,8.7,5.7,6.8,32.5,49.6,41.5,163,1144,72,0.301,0.075,0.026,,
