Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
LAMBORGHINI,Diablo Model Year 2000,Diablo 132 SE,M5,5992,Petrol,34.7,15.5,22.5,8.1,18.2,12.6,539,1732,II,74.4,0.876,0.167,0.000,0.000,0.000
LAMBORGHINI,Diablo Model Year 2000,Diablo L144,M5,5992,Petrol,34.7,15.5,22.5,8.1,18.2,12.6,539,1732,II,74.4,0.876,0.167,0.000,0.000,0.000
LAND ROVER,Defender Station Wagon,"TD5 Diesel 90""",M5,2495,Diesel,12.1,9.0,10.1,23.3,31.4,27.9,282,802,II,75.0,1.001,1.165,0.000,0.000,0.080
LAND ROVER,Defender Station Wagon,"TD5 Diesel 110""",M5,2495,Diesel,12.7,9.7,10.8,22.2,29.1,26.1,299,857,II,75.0,0.868,1.328,0.000,0.000,0.084
LAND ROVER,Freelander,1.8 (2000 Model Year),M5,1796,Petrol,13.0,8.6,10.2,21.7,32.7,27.6,248,791,II,74.0,1.264,0.330,0.000,0.000,0.000
LAND ROVER,Freelander,2.0 (2000 Model Year),M5,1994,Diesel,9.6,6.7,7.7,29.6,42.2,36.6,208,611,II,74.1,0.573,0.846,0.000,0.000,0.088
LAND ROVER,Freelander,2.0 (2001 Model Year),M5,1951,Diesel,9.1,6.7,7.6,31.0,42.2,37.2,205,601,II,72.0,0.176,0.539,0.000,0.000,0.064
LAND ROVER,Freelander,2.0 (2001 Model Year),A5,1951,Diesel,11.2,7.1,8.6,25.2,39.6,32.8,240,682,II,72.0,0.025,0.595,0.000,0.000,0.061
LAND ROVER,Discovery Series II,TD5,M5,2495,Diesel,11.5,8.2,9.4,24.6,34.4,30.1,262,743,II,76.0,0.631,1.380,0.000,0.000,0.080
LAND ROVER,Discovery Series II,TD5,A4,2495,Diesel,12.7,9.0,10.3,22.2,31.4,27.4,284,816,II,76.0,0.563,1.337,0.000,0.000,0.096
LAND ROVER,Discovery Series II,4.0 V8,M5,3950,Petrol,23.3,12.7,16.6,12.1,22.2,17.0,397,1284,II,74.0,1.444,0.159,0.000,0.000,0.000
LAND ROVER,Discovery Series II,4.0 V8,A4,3950,Petrol,22.9,13.1,16.7,12.3,21.6,16.9,397,1291,II,74.0,0.845,0.334,0.000,0.000,0.000
LAND ROVER,Range Rover,2.5,M5,2497,Diesel,13.4,8.9,10.6,21.1,31.6,26.7,289,838,II,75.0,0.098,0.793,0.000,0.000,0.121
LAND ROVER,Range Rover,2.5,A4,2497,Diesel,14.5,9.6,11.4,19.5,29.5,24.9,304,898,II,74.0,0.080,0.750,0.000,0.000,0.140
LAND ROVER,Range Rover,4.0 V8,A4,3950,Petrol,21.7,11.5,15.2,13.0,24.5,18.5,385,1180,II,74.0,0.698,0.182,0.000,0.000,0.000
LAND ROVER,Range Rover,4.6 V8,A4,4554,Petrol,23.9,12.2,16.4,11.8,23.2,17.2,398,1269,II,74.8,0.374,0.518,0.000,0.000,0.000
LOTUS,Elise,Elise,M5,1796,Petrol,9.6,5.7,7.1,29.5,50.0,40.0,168,546,II,74.0,0.360,0.220,0.000,0.000,0.000
LOTUS,Elise,Elise 111 S,M5,1796,Petrol,9.9,5.9,7.3,28.5,47.8,38.6,174,565,II,74.0,0.720,0.220,0.000,0.000,0.000
LOTUS,Elise,Elise 340 R,M5,1796,Petrol,14.0,6.9,8.5,20.2,40.9,29.7,225,735,II,74.0,0.780,0.330,0.000,0.000,0.000
LOTUS,Elise,Elise Sport 160,M5,1796,Petrol,13.4,6.8,9.2,21.1,41.5,30.7,218,711,II,72.0,0.600,0.201,0.000,0.000,0.000
LOTUS,Elise,Exige,M5,1796,Petrol,14.0,6.9,8.5,20.2,40.9,29.7,225,735,II,74.0,0.780,0.330,0.000,0.000,0.000
LOTUS,Esprit,Esprit S4 GT3,M5,2174,Petrol,19.0,8.6,12.5,14.9,32.8,22.6,294,966,II,72.0,1.400,0.390,0.000,0.000,0.000
LOTUS,Esprit,Esprit V8,M5,3506,Petrol,20.8,9.7,13.8,13.6,29.1,20.5,328,1064,II,74.0,0.560,0.390,0.000,0.000,0.000
LOTUS,Esprit,Esprit V8 GT,M5,3506,Petrol,20.8,9.7,13.8,13.6,29.1,20.5,328,1064,II,74.0,0.560,0.390,0.000,0.000,0.000
LOTUS,Esprit,Esprit Sport 350,M5,3506,Petrol,20.8,9.7,13.8,13.6,29.1,20.5,328,1064,II,74.0,0.560,0.390,0.000,0.000,0.000
LTI,Taxi - TXI - EGR,2.7 Taxi/Hirecar,A4,2664,Diesel,10.9,8.2,9.2,26.0,34.3,30.7,244,729,II,73.1,0.390,1.110,0.000,0.000,0.090
LTI,Taxi - TXI - EGR,2.7 Taxi/Hirecar,M5,2664,Diesel,10.7,7.1,8.4,26.5,39.7,33.5,223,668,II,74.0,0.580,1.000,0.000,0.000,0.070
MAZDA,Demio,1.3,M5,1324,Petrol,8.7,6.0,7.0,32.5,47.1,40.3,169,541,II,72.0,0.737,0.339,0.000,0.000,0.000
MAZDA,Demio,1.5,M5,1498,Petrol,9.2,6.2,7.3,30.7,45.6,38.7,176,564,II,71.0,0.175,0.033,0.000,0.000,0.000
MAZDA,Demio,1.5,A4,1498,Petrol,10.2,6.6,7.9,27.7,42.8,35.8,190,610,II,71.0,0.164,0.037,0.000,0.000,0.000
MAZDA,323,1.3,M5,1324,Petrol,9.3,6.2,7.3,30.4,45.6,38.7,177,564,II,72.0,0.487,0.271,0.000,0.000,0.000
MAZDA,323,1.5,M5,1498,Petrol,9.5,6.3,7.5,29.7,44.8,37.7,181,579,II,73.0,0.211,0.219,0.000,0.000,0.000
MAZDA,323,1.5,A4,1498,Petrol,10.7,6.8,8.2,26.4,41.5,34.5,197,632,II,72.0,0.482,0.214,0.000,0.000,0.000
MAZDA,323,1.8,M5,1840,Petrol,10.7,6.7,8.2,26.4,42.2,34.4,197,634,II,73.0,0.583,0.239,0.000,0.000,0.000
MAZDA,323,1.8,A4,1840,Petrol,12.2,7.1,9.0,23.2,39.8,31.4,216,695,II,72.0,0.622,0.295,0.000,0.000,0.000
MAZDA,323,2.0 Turbo-Diesel,M5,1998,Diesel,6.4,4.4,5.1,44.1,64.2,55.4,149,404,II,74.0,0.904,0.768,0.000,0.000,0.062
MAZDA,Premacy,1.8 74kW (100ps),M5,1840,Petrol,10.7,6.9,8.3,26.4,40.9,34.0,198,642,II,71.3,0.347,0.212,0.000,0.000,0.000
MAZDA,Premacy,1.8 84kW (115ps),M5,1840,Petrol,10.7,7.0,8.4,26.4,40.3,33.6,201,649,II,71.4,0.342,0.612,0.000,0.000,0.000
MAZDA,Premacy,1.8 84kW (115ps),A4,1840,Petrol,12.2,7.4,9.2,23.2,38.2,30.7,220,711,II,69.9,0.612,0.338,0.000,0.000,0.000
MAZDA,Premacy,2.0 Turbo-Diesel,M5,1998,Diesel,7.1,4.9,5.7,39.8,57.6,49.5,158,452,II,72.3,0.781,0.810,0.000,0.000,0.073
MAZDA,626,1.8i,M5,1840,Petrol,10.1,6.2,7.6,28.0,45.6,37.2,184,587,II,68.0,0.333,0.097,0.000,0.000,0.000
MAZDA,626,2.0 85kW (115ps),M5,1991,Petrol,10.6,6.4,7.9,26.6,44.1,35.8,189,610,II,70.0,0.206,0.109,0.000,0.000,0.000
MAZDA,626,2.0 85kW (115ps),A4,1991,Petrol,11.5,6.8,8.5,24.6,41.5,33.2,205,657,II,68.0,0.393,0.301,0.000,0.000,0.000
MAZDA,626,2.0 100kW (136ps),M5,1991,Petrol,10.8,6.5,8.1,26.2,43.5,34.9,195,625,II,71.0,0.355,0.140,0.000,0.000,0.000
MAZDA,626,2.0 100kW (136ps),A4,1991,Petrol,12.1,7.1,8.9,23.3,39.8,31.7,214,688,II,68.0,0.506,0.220,0.000,0.000,0.000
MAZDA,626,2.0 Turbo-Diesel,M5,1998,Diesel,6.4,4.5,5.2,44.1,62.8,54.3,152,412,II,73.0,0.876,0.705,0.000,0.000,0.510
MAZDA,626,2.0 Estate 85kW (115ps),M5,1991,Petrol,10.8,6.7,8.2,26.2,42.2,34.5,196,632,II,72.0,0.550,0.243,0.000,0.000,0.000
MAZDA,626,2.0 Estate 100kW (136ps),M5,1991,Petrol,10.9,6.7,8.3,25.9,42.2,34.0,198,642,II,71.0,0.353,0.133,0.000,0.000,0.000
MAZDA,626,2.0 EstateTurbo-Diesel,M5,1998,Diesel,6.8,4.7,5.5,41.5,60.1,51.4,158,435,II,73.0,0.815,0.742,0.000,0.000,0.570
MAZDA,MPV,2.0,M5,1991,Petrol,12.6,8.6,10.1,22.4,32.9,28.0,242,779,III,72.0,0.762,0.257,0.000,0.000,0.000
MAZDA,MX - 5,1.6,M5,1598,Petrol,10.6,6.6,8.1,26.6,42.8,34.9,211,625,II,74.0,0.531,0.243,0.000,0.000,0.000
MAZDA,MX - 5,1.8 5 Speed,M5,1840,Petrol,11.2,7.0,8.5,25.2,40.4,33.2,218,657,II,74.0,0.701,0.297,0.000,0.000,0.000
MAZDA,MX - 5,1.8 6 Speed,M6,1840,Petrol,11.7,7.1,8.8,24.1,39.8,32.1,232,680,II,72.0,0.573,0.268,0.000,0.000,0.000
MAZDA,Xedos 9,2.3 Supercharged Miller,A4,2255,Petrol,14.0,7.7,10.9,20.2,36.7,28.2,245,774,II,71.0,0.259,0.328,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 180,M5,1799,Petrol,12.7,7.2,9.2,22.2,39.2,30.7,218,711,II,73.0,0.560,0.180,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 180,A5,1799,Petrol,12.8,7.3,9.3,22.1,38.7,30.4,221,718,II,72.0,0.560,0.160,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 200,M5,1998,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,222,725,II,73.0,0.610,0.140,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 200,A5,1998,Petrol,13.2,7.3,9.5,21.4,38.7,29.7,225,735,II,70.0,0.420,0.150,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 230 Kompressor,M5,2295,Petrol,13.8,7.4,9.8,20.5,38.2,28.8,233,758,II,74.0,1.190,0.170,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 230 Kompressor,A5,2295,Petrol,13.9,7.6,9.9,20.3,37.2,28.5,237,766,II,74.0,0.460,0.200,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 240,A5,2397,Petrol,15.0,7.7,10.4,18.8,36.7,27.2,250,802,II,69.0,0.350,0.119,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 280,A5,2799,Petrol,14.3,7.8,10.2,19.7,36.2,27.7,245,788,II,70.0,0.400,0.160,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 43 AMG,A5,4266,Petrol,16.5,9.0,11.7,17.1,31.4,24.1,280,905,II,74.0,0.120,0.170,0.000,0.000,0.000
MERCEDES-BENZ,C-Class (W202) Saloon,C 220 CDI,M5,2151,Diesel,8.2,5.0,6.1,34.5,56.5,46.3,161,483,II,71.0,0.488,0.520,0.000,0.000,0.036
MERCEDES-BENZ,C-Class (W202) Saloon,C 220 CDI,A5,2151,Diesel,9.2,5.3,6.7,30.7,53.3,42.2,178,530,II,67.0,0.198,0.488,0.000,0.000,0.038
MERCEDES-BENZ,V-Class (W638) Estate,V 230,M5,2295,Petrol,16.5,8.7,11.6,17.1,32.5,24.3,274,898,II,74.0,0.359,0.250,0.000,0.000,0.000
MERCEDES-BENZ,V-Class (W638) Estate,V 230,A4,2295,Petrol,15.6,9.4,11.7,18.1,30.0,24.1,279,905,II,73.0,1.030,0.200,0.000,0.000,0.000
MERCEDES-BENZ,V-Class (W638) Estate,V 280,A4,2792,Petrol,18.6,11.0,13.8,15.2,25.7,20.5,330,1064,II,72.0,0.580,0.090,0.000,0.000,0.000
MERCEDES-BENZ,V-Class (W638) Estate,V 220 CDI,M5,2151,Diesel,9.6,6.3,7.5,29.4,44.8,37.7,199,593,II,74.0,1.100,1.000,0.000,0.000,1.200
MERCEDES-BENZ,V-Class (W638) Estate,V 220 CDI,A4,2151,Diesel,10.6,6.6,8.0,26.7,42.8,35.3,213,634,II,74.0,1.100,1.000,0.000,0.000,1.200
MERCEDES-BENZ,M-Class (W163) Estate,ML 320,A5,3199,Petrol,18.2,11.2,13.8,15.5,25.2,20.5,330,1064,II,74.0,0.920,0.162,0.000,0.000,0.000
MERCEDES-BENZ,M-Class (W163) Estate,ML 430,A5,4266,Petrol,18.8,11.0,13.9,15.0,25.7,20.3,334,1075,II,72.0,0.089,0.073,0.000,0.000,0.000
MERCEDES-BENZ,M-Class (W163) Estate,ML 55 AMG,A5,5439,Petrol,19.7,11.4,14.4,14.3,24.8,19.6,345,1113,II,74.0,0.088,0.026,0.000,0.000,0.000
METROCAB,Taxi - Series III,2.5 DI Taxi,A4,2496,Diesel,10.9,7.7,8.9,25.8,36.7,31.8,236,703,II,75.0,1.185,1.037,0.000,0.000,0.178
METROCAB,Taxi - Series III,2.5 DI Taxi,M5,2496,Diesel,10.2,6.9,8.1,27.6,40.8,34.7,214,645,II,74.7,1.052,0.905,0.000,0.000,0.131
MG ROVER GROUP LIMITED,Mini Classic,Mini/Mini Cooper,M4,1275,Petrol,8.5,5.5,6.6,33.4,51.8,43.0,164,507,II,73.3,0.995,0.225,0.000,0.000,0.000
MG ROVER GROUP LIMITED,MG F,1.8i VVC,M5,1796,Petrol,11.2,5.8,7.8,25.2,48.8,36.3,190,601,II,73.6,0.829,0.241,0.000,0.000,0.000
MG ROVER GROUP LIMITED,MG F,1.8i,M5,1796,Petrol,10.2,5.7,7.4,27.8,49.3,38.3,178,570,II,73.8,0.700,0.230,0.000,0.000,0.000
MG ROVER GROUP LIMITED,MG F,1.8i,CVT,1796,Petrol,11.6,6.4,8.3,24.4,43.9,34.0,198,642,II,73.0,0.790,0.268,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 25,1.4 (84 PS),M5,1396,Petrol,8.8,5.3,6.6,32.1,53.1,42.8,162,510,II,70.0,0.556,0.179,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 25,1.4 (103 PS),M5,1396,Petrol,8.8,5.3,6.6,32.1,53.1,42.8,162,510,II,73.0,0.556,0.179,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 25,1.6,M5,1588,Petrol,8.9,5.3,6.7,31.6,53.1,42.5,164,513,II,71.0,0.252,0.146,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 25,1.8,CVT,1796,Petrol,11.6,6.3,8.2,24.4,44.7,34.3,196,636,II,72.0,0.272,0.196,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 25,GTi,M5,1796,Petrol,10.4,5.8,7.5,27.2,48.9,37.8,178,577,II,73.0,0.761,0.215,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 45,1.4,M5,1396,Petrol,9.4,5.7,7.1,30.1,49.6,40.0,166,546,II,73.0,0.319,0.240,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 45,1.6,M5,1588,Petrol,9.2,5.6,6.9,30.6,50.6,40.8,170,535,II,73.0,0.329,0.094,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 45,1.8,M5,1796,Petrol,9.5,5.7,7.1,29.8,49.4,39.7,172,550,II,74.0,0.491,0.164,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 45,2.0 V6,A5,1997,Petrol,14.0,6.7,9.4,20.1,41.9,30.0,224,727,II,72.0,0.375,0.187,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,1.8,M5,1796,Petrol,10.8,6.1,7.8,26.1,46.5,36.1,193,604,II,74.0,0.337,0.074,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,1.8,A5,1796,Petrol,14.0,7.8,10.1,20.2,36.3,28.1,247,777,II,70.0,0.537,0.116,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,2.0 V6,M5,1997,Petrol,13.5,7.0,9.4,20.9,40.3,30.1,232,725,II,73.0,0.188,0.079,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,2.0 V6,A5,1997,Petrol,16.0,8.3,11.1,17.6,34.1,25.4,274,859,II,69.0,0.179,0.089,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,2.5 V6,M5,2497,Petrol,14.0,7.2,9.7,20.2,39.4,29.2,240,747,II,73.0,0.102,0.061,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,2.5 V6,A5,2497,Petrol,16.9,8.6,11.6,16.8,32.8,24.3,286,898,II,70.0,0.147,0.112,0.000,0.000,0.000
MG ROVER GROUP LIMITED,Rover 75,2.0 CDT,M5,1951,Diesel,7.6,4.5,5.6,36.9,63.1,50.0,154,447,II,74.0,0.151,0.447,0.000,0.000,0.038
MG ROVER GROUP LIMITED,200 Series,211 i,M5,1119,Petrol,8.4,5.7,6.7,33.8,49.2,42.1,165,518,II,71.0,0.713,0.281,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,214 i,M5,1396,Petrol,9.3,5.3,6.8,30.4,52.8,41.5,170,526,II,73.2,0.770,0.226,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,214 Si,M5,1396,Petrol,9.9,5.4,7.1,28.6,52.0,39.9,173,547,II,72.3,0.689,0.241,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,216 Si/SLi,M5,1588,Petrol,10.0,5.6,7.2,28.2,50.5,39.2,176,557,II,73.1,0.733,0.264,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,216 Si/SLi,CVT,1588,Petrol,11.3,5.8,7.8,25.0,48.6,36.2,195,603,II,68.1,1.280,0.324,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,218 iS,M5,1796,Petrol,10.0,5.8,7.4,28.3,48.4,38.3,179,570,II,72.5,1.151,0.262,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,200 Vi,M5,1796,Petrol,10.6,5.7,7.5,26.7,49.3,37.5,190,582,II,73.0,1.321,0.422,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,200 BRM,M5,1796,Petrol,10.4,6.3,7.8,27.2,44.5,36.0,190,606,II,73.0,1.218,0.373,0.000,0.000,0.000
MG ROVER GROUP LIMITED,200 Series,220 D/SD,M5,1994,Diesel,7.8,4.5,5.7,36.3,62.6,49.5,168,452,II,72.6,0.488,0.713,0.000,0.000,0.064
MG ROVER GROUP LIMITED,200 Series,220 SDi,M5,1994,Diesel,7.6,4.5,5.6,37.0,63.0,50.1,166,446,II,73.5,0.689,0.746,0.000,0.000,0.059
MG ROVER GROUP LIMITED,400 Series,414 8V,M5,1396,Petrol,9.9,5.2,6.9,28.5,54.5,40.8,175,535,II,73.0,0.734,0.301,0.000,0.000,0.000
MG ROVER GROUP LIMITED,400 Series,414 i/Si,M5,1396,Petrol,9.5,5.2,6.8,29.7,54.5,41.7,175,523,II,73.4,1.420,0.275,0.000,0.000,0.000
MG ROVER GROUP LIMITED,400 Series,416 i/Si/SLi,M5,1588,Petrol,9.9,5.4,7.1,28.5,52.1,39.9,178,547,II,73.4,0.803,0.264,0.000,0.000,0.000
MG ROVER GROUP LIMITED,400 Series,416 i/Si/SLi,A4,1590,Petrol,11.6,7.3,8.8,24.4,38.7,32.1,212,680,II,72.0,1.020,0.218,0.000,0.000,0.000
MG ROVER GROUP LIMITED,400 Series,420 i/Si/SLi/GSi,M5,1994,Petrol,13.1,6.0,8.6,21.6,46.8,32.7,210,667,II,72.7,1.109,0.292,0.000,0.000,0.000
MG ROVER GROUP LIMITED,400 Series,420 D/SD,M5,1994,Diesel,7.8,4.4,5.7,36.1,63.9,49.7,168,450,II,72.6,0.451,0.693,0.000,0.000,0.060
MG ROVER GROUP LIMITED,400 Series,420 SDi/SLDi/GSDi,M5,1994,Diesel,7.1,4.3,5.3,39.8,65.7,53.0,166,422,II,71.6,0.519,0.605,0.000,0.000,0.056
NISSAN,200SX - S14 Series,2.0 Turbo Coupé,M5,1998,Petrol,12.9,7.8,9.7,21.9,36.2,29.1,233,750,II,69.5,0.937,0.252,0.000,0.000,0.000
NISSAN,200SX - S14 Series,2.0 Turbo Coupé,A4,1998,Petrol,15.9,8.2,11.0,17.8,34.4,25.7,267,849,II,66.2,0.470,0.311,0.000,0.000,0.000
NISSAN,Terrano II - R20 Series,2.4 Petrol 3/5 door,M5,2389,Petrol,15.8,10.3,12.3,17.9,27.4,23.0,292,949,II,74.0,1.765,0.360,0.000,0.000,0.000
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 3 door,M5,2664,Diesel,11.8,8.6,9.8,23.9,32.8,28.8,260,777,II,72.0,0.677,1.050,0.000,0.000,0.060
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 5 door,M5,2664,Diesel,11.9,8.7,9.9,23.7,32.5,28.5,263,785,II,72.0,0.677,1.050,0.000,0.000,0.060
NISSAN,Terrano II - R20 Series,2.7 Turbo Diesel 5 door,A4,2664,Diesel,13.1,9.3,10.7,21.6,30.4,26.4,283,847,II,73.0,0.508,0.777,0.000,0.000,0.119
NISSAN,Patrol GR - Y61 Series,3.0 TDI 3/5 door,MT,2953,Diesel,14.3,8.8,10.8,20.0,32.0,26.0,288,860,II,74.0,0.430,1.000,0.000,0.000,0.080
NISSAN,Patrol GR - Y61 Series,3.0 TDI 5 door,AT,2953,Diesel,13.9,9.0,10.8,20.0,31.0,26.0,287,860,II,71.0,0.600,1.020,0.000,0.000,0.050
NISSAN,Serena - C23 Series,2.3 Diesel 5 door,M5,2283,Diesel,11.9,7.8,9.3,23.7,36.2,30.4,246,736,II,73.0,0.623,0.896,0.000,0.000,0.071
PERODUA,Perodua Nippa,EX Nippa,M5,847,Petrol,6.9,4.6,5.4,41.1,61.4,51.9,129,420,II,71.5,0.827,0.138,0.000,0.000,0.000
PERODUA,Perodua Nippa,GX Nippa,M5,847,Petrol,6.9,4.6,5.4,41.1,61.4,51.9,129,420,II,71.5,0.827,0.138,0.000,0.000,0.000
PEUGEOT,106,1.1 (60 bhp),M5,1124,Petrol,8.4,5.2,6.4,33.6,54.3,44.1,154,495,II,72.8,0.582,0.166,0.000,0.000,0.000
PEUGEOT,106,1.4 (75 bhp),M5,1360,Petrol,9.3,5.4,6.8,30.4,52.3,41.5,167,526,II,72.7,1.422,0.254,0.000,0.000,0.000
PEUGEOT,106,1.6 (120 bhp),M5,1587,Petrol,11.4,6.3,8.1,24.8,44.8,34.9,194,625,II,73.1,1.224,0.389,0.000,0.000,0.000
PEUGEOT,106,1.5 D (58 bhp),M5,1527,Diesel,6.9,4.3,5.3,40.9,65.7,53.3,139,420,II,72.5,0.509,0.576,0.000,0.000,0.058
PEUGEOT,206,1.1 (60 bhp),M5,1124,Petrol,8.2,5.1,6.2,34.4,55.4,45.6,154,479,II,72.0,0.750,0.386,0.000,0.000,0.000
PEUGEOT,206,1.4 (75 bhp),M5,1360,Petrol,8.9,5.3,6.6,31.7,53.3,42.8,157,510,II,72.1,0.917,0.318,0.000,0.000,0.000
PEUGEOT,206,1.4 (75 bhp),A4,1360,Petrol,10.0,5.6,7.2,28.2,50.4,39.2,180,557,II,72.4,0.802,0.406,0.000,0.000,0.000
PEUGEOT,206,1.6 (90 bhp),M5,1587,Petrol,9.2,5.6,6.9,30.7,50.4,40.9,165,534,II,73.6,1.057,0.355,0.000,0.000,0.000
PEUGEOT,206,2.0 (137 bhp),M5,1997,Petrol,10.9,6.2,7.9,25.9,45.6,35.8,187,610,II,73.7,0.326,0.244,0.000,0.000,0.000
PEUGEOT,206,1.9 d (70 bhp),M5,1868,Diesel,7.4,4.4,5.5,38.2,64.2,51.4,144,435,II,73.1,0.274,0.554,0.000,0.000,0.027
PEUGEOT,206,2.0 Hdi Turbo (90 bhp),M5,1997,Diesel,6.6,4.1,5.0,42.8,68.9,56.5,136,396,II,72.1,0.556,0.488,0.000,0.000,0.028
PEUGEOT,306,1.4 (75 bhp),M5,1360,Petrol,9.1,5.7,6.9,31.0,49.6,40.9,170,534,II,72.3,0.684,0.346,0.000,0.000,0.000
PEUGEOT,306,1.6 (90 bhp),M5,1587,Petrol,9.6,5.8,7.2,29.4,48.7,39.2,172,557,II,73.5,0.907,0.311,0.000,0.000,0.000
PEUGEOT,306,1.6 (90 bhp),A4,1587,Petrol,10.8,6.0,7.8,26.2,47.1,36.2,185,603,II,73.7,1.714,0.342,0.000,0.000,0.000
PEUGEOT,306,1.8 (112 bhp),M5,1761,Petrol,12.0,6.3,8.3,23.5,44.8,34.0,198,642,II,73.2,1.376,0.379,0.000,0.000,0.000
PEUGEOT,306,2.0 (135 bhp),M5,1998,Petrol,12.8,7.0,9.1,22.1,40.4,31.0,219,704,II,72.5,0.103,0.323,0.000,0.000,0.000
PEUGEOT,306,2.0 (167 bhp),M5,1998,Petrol,13.6,7.1,9.4,20.8,39.8,30.1,224,725,II,74.0,0.928,0.464,0.000,0.000,0.000
PEUGEOT,306,1.9 D (70 bhp),M5,1868,Diesel,8.3,5.0,6.2,34.0,56.5,45.6,164,490,II,74.0,0.251,0.572,0.000,0.000,0.044
PEUGEOT,306,2.0 Hdi Turbo (90 bhp) (exc. D Turbo),M5,1997,Diesel,6.9,4.3,5.2,40.9,65.7,54.3,141,412,II,73.3,0.584,0.488,0.000,0.000,0.058
PEUGEOT,306,2.0 Hdi (90 bhp) (D Turbo only),M5,1997,Diesel,7.2,4.4,5.4,39.2,64.2,52.3,146,428,II,73.3,0.584,0.488,0.000,0.000,0.053
PEUGEOT,306,1.8 (112 bhp) Cabriolet,M5,1761,Petrol,12.2,6.5,8.5,23.2,43.5,33.2,198,657,II,73.2,1.376,0.379,0.000,0.000,0.000
PEUGEOT,306,2.0 (135 bhp) Cabriolet,M5,1998,Petrol,12.9,7.1,9.2,21.9,39.8,30.7,221,711,II,73.2,0.103,0.323,0.000,0.000,0.000
PEUGEOT,306,2.0 (135 bhp) Cabriolet,A4,1998,Petrol,13.8,6.6,9.3,20.5,42.8,30.4,229,718,II,72.5,0.956,0.252,0.000,0.000,0.000
PEUGEOT,406 Saloon,1.8 (112 bhp),M5,1761,Petrol,12.2,6.7,8.7,23.2,42.2,32.5,209,671,II,73.0,1.036,0.310,0.000,0.000,0.000
PEUGEOT,406 Saloon,2.0 (137 bhp),M5,1997,Petrol,11.5,6.5,8.3,24.6,43.5,34.0,203,642,II,73.3,0.394,0.328,0.000,0.000,0.000
PEUGEOT,406 Saloon,2.0 (137 bhp),A4,1997,Petrol,12.3,6.5,8.6,23.0,43.5,32.8,206,665,II,72.4,0.425,0.286,0.000,0.000,0.000
PEUGEOT,406 Saloon,3.0 V6 (210 bhp),M5,2946,Petrol,13.7,7.2,9.6,20.6,39.2,29.4,229,742,II,74.0,0.529,0.148,0.000,0.000,0.000
PEUGEOT,406 Saloon,3.0 V6 (210 bhp),A4,2946,Petrol,14.3,7.5,10.0,19.8,37.7,28.2,238,774,II,73.5,0.919,0.236,0.000,0.000,0.000
PEUGEOT,406 Saloon,Hdi Turbo (90 bhp),M5,1997,Diesel,7.4,4.7,5.6,38.2,60.1,50.4,154,444,II,72.5,0.504,0.667,0.000,0.000,0.029
